Phone_ID,Brand,Model,Release_Year,Price_USD,Price_INR,RAM_GB,Storage_GB,Processor,Chipset,GPU,Battery_mAh,Charging_Watts,Wireless_Charging,Display_Size_Inches,Resolution,Refresh_Rate_Hz,Display_Type,Rear_Camera_MP,Front_Camera_MP,Number_of_Rear_Cameras,Video_Recording,Operating_System,OS_Version,SIM_Type,Has_5G,Has_NFC,Bluetooth_Version,WiFi_Standard,Fingerprint_Type,Water_Resistance,Weight_Grams,Color,User_Rating,Number_of_Reviews
PH-234420,Asus,ROG Phone 8,2026,1229,102007,12,512,Exynos 2500,Snapdragon 8 Gen 3,Adreno 750,5432,150,Yes,7.2,1290x2796,144,OLED,108,8,2,8K@30fps,Android,13,Dual SIM,Yes,Yes,5.1,Wi-Fi 5,Rear-mounted,IP54,163,Green,4.8,1351
PH-312234,Asus,ROG Phone 8,2026,1653,137199,12,1024,Apple A17 Pro,A17 Pro,Apple GPU (6-core),5560,100,Yes,7.0,1290x2796,144,AMOLED,50,16,4,8K@24fps,Android,14,Dual SIM (Nano-SIM),Yes,Yes,5.2,Wi-Fi 6,None,IP67,163,Purple,4.7,23938
PH-125459,Asus,Zenfone 11 Ultra,2026,1684,139772,12,256,Apple A17 Pro,Tensor G4,Immortalis-G925,5511,100,Yes,6.4,1440x3120,120,OLED,50,12,4,4K@60fps,Android,14,Dual SIM,Yes,Yes,5.4,Wi-Fi 5,Side-mounted,IP54,191,Purple,4.7,8496
PH-345138,Asus,ROG Phone 7,2024,1084,89972,24,512,Apple A18 Pro,A17 Pro,Apple GPU (5-core),6215,150,Yes,6.5,1290x2796,120,LTPO AMOLED,108,8,2,4K@60fps,Android,15,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.2,Wi-Fi 6E,Side-mounted,IP52,150,Green,4.5,2734
PH-904599,Asus,Zenfone 11 Ultra,2026,1734,143922,12,256,Google Tensor G4,Tensor G4,Apple GPU (5-core),6109,150,Yes,6.6,1290x2796,144,LTPO AMOLED,108,16,2,4K@120fps,Android,15,Dual SIM,Yes,Yes,5.3,Wi-Fi 7,Rear-mounted,IP52,177,Silver,4.5,28189
PH-116436,Asus,ROG Phone 7,2024,1021,84743,24,256,Google Tensor G4,Tensor G4,Apple GPU (6-core),5713,150,Yes,6.4,1440x3120,144,OLED,50,12,3,8K@30fps,Android,14,Dual SIM (Nano-SIM),Yes,Yes,5.1,Wi-Fi 6,Rear-mounted,IP54,154,Black,4.8,20096
PH-144912,Asus,Zenfone 11 Ultra,2024,1691,140353,16,1024,Exynos 2500,Exynos 2500,Adreno 750,5296,150,Yes,6.6,1290x2796,120,OLED,50,20,4,4K@120fps,Android,15,Dual SIM,Yes,Yes,5.4,Wi-Fi 6E,Side-mounted,IP52,150,Blue,4.5,1298
PH-316052,Asus,ROG Phone 7 Ultimate,2024,1420,117860,12,256,Snapdragon 8 Gen 3,Tensor G4,Immortalis-G925,6851,80,Yes,6.5,1800x3200,120,OLED,108,12,4,8K@24fps,Android,13,Dual SIM,Yes,Yes,5.3,Wi-Fi 7,Side-mounted,None,157,Green,4.9,14261
PH-111127,Asus,Zenfone 10,2026,1097,91051,12,256,Exynos 2500,A17 Pro,Apple GPU (5-core),6863,80,Yes,7.0,1290x2796,144,Super AMOLED,108,20,3,4K@60fps,Android,14,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.0,Wi-Fi 6E,Side-mounted,IP67,192,Blue,4.9,42411
PH-204023,Asus,Zenfone 10,2026,1280,106240,12,256,Google Tensor G4,Dimensity 9400,Immortalis-G925,6355,80,Yes,6.4,1800x3200,144,Super AMOLED,64,8,3,4K@120fps,Android,14,Single SIM,Yes,Yes,5.2,Wi-Fi 7,Rear-mounted,IP67,165,Gold,4.5,22294
PH-310901,Asus,Zenfone 10,2025,1748,145084,12,512,Google Tensor G4,Exynos 2500,Mali-G715 MC7,5766,150,Yes,7.0,1440x3200,120,Super AMOLED,50,20,4,4K@120fps,Android,15,Dual SIM,Yes,Yes,5.0,Wi-Fi 5,Rear-mounted,None,201,White,4.9,13091
PH-361589,Asus,Zenfone 11 Ultra,2026,1477,122591,24,512,Apple A17 Pro,A18 Pro,Apple GPU (5-core),6895,80,Yes,7.2,1440x3200,120,Super AMOLED,50,20,3,8K@30fps,Android,14,Dual SIM (Nano-SIM),Yes,Yes,5.0,Wi-Fi 6,None,IP67,157,Titanium,4.9,15718
PH-757968,Asus,Zenfone 10,2025,1289,106987,24,1024,Apple A17 Pro,Exynos 2500,Apple GPU (5-core),6535,100,Yes,7.1,1440x3200,144,AMOLED,50,12,3,4K@60fps,Android,13,Single SIM,Yes,Yes,5.3,Wi-Fi 7,Rear-mounted,IP54,178,Gold,4.8,40506
PH-971846,Asus,Zenfone 10,2025,1278,106074,24,256,Exynos 2500,Tensor G4,Apple GPU (5-core),5843,80,Yes,7.0,1440x3120,144,Super AMOLED,64,8,3,8K@24fps,Android,14,Dual SIM,Yes,Yes,5.3,Wi-Fi 7,Side-mounted,IP52,168,Red,4.5,5947
PH-282589,Asus,ROG Phone 7 Ultimate,2024,1200,99600,12,512,Exynos 2500,Dimensity 9400,Immortalis-G925,5141,150,Yes,7.0,1800x3200,120,OLED,64,16,4,4K@120fps,Android,14,Dual SIM,Yes,Yes,5.1,Wi-Fi 5,None,IP54,150,Gray,4.8,15347
PH-502277,Asus,ROG Phone 8,2026,1473,122259,16,512,Apple A18 Pro,A17 Pro,Mali-G715 MC7,6429,150,Yes,6.8,1290x2796,144,OLED,48,12,3,4K@60fps,Android,15,Single SIM,Yes,Yes,5.1,Wi-Fi 7,None,None,154,Black,4.6,43333
PH-694720,Asus,ROG Phone 7,2025,1352,112216,12,512,MediaTek Dimensity 9400,A17 Pro,Apple GPU (5-core),6103,100,Yes,6.8,1440x3120,144,LTPO AMOLED,50,20,4,8K@24fps,Android,13,Dual SIM (Nano-SIM),Yes,Yes,5.0,Wi-Fi 6E,Rear-mounted,IP54,159,Green,5.0,11836
PH-628230,Asus,ROG Phone 8,2024,1683,139689,24,256,Apple A18 Pro,Exynos 2500,Immortalis-G925,5151,80,Yes,6.6,1440x3120,120,Super AMOLED,12,16,2,4K@60fps,Android,14,Dual SIM,Yes,Yes,5.1,Wi-Fi 5,None,IP67,165,Titanium,4.8,2937
PH-153440,Asus,ROG Phone 7,2026,1504,124832,24,256,Exynos 2500,Snapdragon 8 Gen 3,Apple GPU (5-core),5404,80,Yes,6.8,1800x3200,120,AMOLED,48,20,3,8K@30fps,Android,15,Single SIM,Yes,Yes,5.4,Wi-Fi 6,Under-display,IP67,168,Green,4.4,20914
PH-879889,Asus,Zenfone 11 Ultra,2025,1165,96695,16,1024,Snapdragon 8 Gen 3,A17 Pro,Immortalis-G925,5721,150,Yes,6.9,1290x2796,144,LTPO AMOLED,50,12,2,8K@30fps,Android,15,Dual SIM (Nano-SIM),Yes,Yes,5.0,Wi-Fi 6E,None,None,160,Green,4.5,34336
PH-585544,Asus,Zenfone 10,2026,1249,103667,16,256,Apple A17 Pro,Tensor G4,Adreno 750,6388,150,Yes,6.8,1800x3200,144,LTPO AMOLED,12,20,2,8K@24fps,Android,14,Single SIM,Yes,Yes,5.0,Wi-Fi 7,Under-display,IP67,167,Gray,4.5,28170
PH-678638,Asus,ROG Phone 8,2026,1215,100845,24,512,Snapdragon 8 Gen 3,Snapdragon 8 Gen 3,Apple GPU (6-core),5611,100,Yes,6.6,1800x3200,144,Super AMOLED,64,16,2,4K@120fps,Android,14,Dual SIM,Yes,Yes,5.2,Wi-Fi 7,Rear-mounted,IP67,150,Silver,4.7,37669
PH-225859,Asus,Zenfone 10,2024,1373,113959,12,512,Google Tensor G4,Exynos 2500,Immortalis-G925,5853,150,Yes,6.8,1440x3120,144,LTPO AMOLED,50,16,4,8K@30fps,Android,13,Dual SIM,Yes,Yes,5.1,Wi-Fi 6,Side-mounted,IP67,190,Blue,4.9,16045
PH-891592,Asus,Zenfone 10,2025,1420,117860,12,512,Apple A18 Pro,A17 Pro,Apple GPU (5-core),6296,100,Yes,6.4,1440x3200,120,OLED,64,16,4,4K@120fps,Android,14,Single SIM,Yes,Yes,5.2,Wi-Fi 6,Side-mounted,IP67,168,Silver,4.9,21741
PH-556064,Asus,Zenfone 10,2025,1280,106240,12,256,Exynos 2500,Tensor G4,Apple GPU (6-core),5879,80,Yes,6.6,1440x3200,144,LTPO AMOLED,50,16,2,4K@120fps,Android,13,Dual SIM,Yes,Yes,5.4,Wi-Fi 6E,None,IP68,198,Midnight,4.6,34474
PH-116618,Asus,ROG Phone 8,2024,1467,121761,16,512,Apple A18 Pro,Snapdragon 8 Gen 3,Apple GPU (5-core),5754,80,Yes,6.5,1440x3200,144,Super AMOLED,108,12,2,8K@30fps,Android,14,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.2,Wi-Fi 6,Side-mounted,IP68,193,Red,4.4,10098
PH-877015,Asus,ROG Phone 7,2026,1149,95367,16,512,Exynos 2500,A17 Pro,Apple GPU (6-core),5140,100,Yes,6.7,1440x3120,120,OLED,108,16,2,8K@30fps,Android,15,Single SIM,Yes,Yes,5.4,Wi-Fi 7,Rear-mounted,IP68,195,Titanium,4.5,46240
PH-741945,Asus,ROG Phone 7 Ultimate,2026,1791,148653,24,512,Apple A17 Pro,Dimensity 9400,Mali-G715 MC7,6626,150,Yes,6.7,1440x3120,120,Super AMOLED,64,16,3,8K@24fps,Android,14,Single SIM,Yes,Yes,5.0,Wi-Fi 6E,Rear-mounted,IP52,153,Green,5.0,6542
PH-986199,Asus,ROG Phone 8,2026,1328,110224,16,1024,Apple A17 Pro,Dimensity 9400,Adreno 750,5165,150,Yes,7.1,1290x2796,120,LTPO AMOLED,12,12,2,8K@24fps,Android,15,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.0,Wi-Fi 7,None,None,179,Midnight,4.6,20337
PH-716356,Asus,Zenfone 11 Ultra,2024,1375,114125,12,256,Exynos 2500,A18 Pro,Mali-G715 MC7,6350,150,Yes,6.9,1440x3200,120,LTPO AMOLED,108,12,4,4K@60fps,Android,13,Dual SIM (Nano-SIM),Yes,Yes,5.2,Wi-Fi 5,None,IP68,192,Blue,4.7,19126
PH-657341,Asus,Zenfone 11 Ultra,2025,1605,133215,24,1024,Apple A17 Pro,Dimensity 9400,Apple GPU (6-core),6106,80,Yes,7.1,1800x3200,144,AMOLED,12,20,2,4K@60fps,Android,13,Dual SIM,Yes,Yes,5.3,Wi-Fi 6,Rear-mounted,None,156,Silver,4.8,11083
PH-333718,Asus,ROG Phone 8,2025,1088,90304,12,512,Snapdragon 8 Gen 3,A17 Pro,Apple GPU (6-core),5749,80,Yes,6.4,1440x3200,144,OLED,64,8,2,4K@120fps,Android,14,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.4,Wi-Fi 6E,Rear-mounted,None,180,Purple,4.8,5821
PH-550979,Asus,ROG Phone 7,2026,1797,149151,16,256,Apple A17 Pro,Tensor G4,Mali-G715 MC7,6823,150,Yes,6.8,1290x2796,120,AMOLED,108,8,2,8K@30fps,Android,15,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.3,Wi-Fi 6,None,None,196,Purple,4.5,1779
PH-127828,Sony,Xperia 1 VI,2024,274,22742,4,256,MediaTek Dimensity 700,Helio G99,Adreno 610,4073,10,No,6.2,1080x2400,60,IPS LCD,12,20,2,4K@30fps,Android,15,Single SIM,Yes,No,5.3,Wi-Fi 7,Side-mounted,IP54,177,Titanium,3.7,1250
PH-680075,Sony,Xperia 1 VI,2024,233,19339,4,256,MediaTek Dimensity 700,Helio G99,Adreno 610,3527,18,No,6.2,1080x2400,60,AMOLED,48,8,2,4K@30fps,Android,13,Dual SIM (Nano-SIM/eSIM),No,No,5.2,Wi-Fi 7,Side-mounted,IP54,184,Gray,4.0,17037
PH-379576,Sony,Xperia 5 V,2022,181,15023,8,256,Snapdragon 695,Snapdragon 4 Gen 2,Adreno 610,3604,45,No,6.1,720x1600,60,AMOLED,64,16,2,1080p@30fps,Android,15,Single SIM,No,No,5.2,Wi-Fi 6E,Side-mounted,IP52,193,Green,3.9,14663
PH-568422,Sony,Xperia 1 V,2024,196,16268,8,64,Snapdragon 695,Unisoc T760,Adreno 610,3728,33,No,6.2,720x1600,60,AMOLED,50,16,4,1080p@30fps,Android,13,Single SIM,No,No,5.2,Wi-Fi 5,None,IP52,216,Blue,4.1,26951
PH-778273,Sony,Xperia 10 V,2024,177,14691,6,64,Snapdragon 695,Snapdragon 695,Mali-G57 MC1,4030,45,No,6.6,1080x2400,60,IPS LCD,12,20,2,4K@30fps,Android,15,Dual SIM,No,No,5.2,Wi-Fi 6E,Rear-mounted,IP52,208,White,4.1,7751
PH-516868,Sony,Xperia 5 V,2023,221,18343,6,256,Snapdragon 695,Unisoc T760,Mali-G57 MC3,4338,45,No,6.5,1080x2400,60,AMOLED,50,8,2,1080p@30fps,Android,14,Single SIM,No,No,5.2,Wi-Fi 5,Side-mounted,IP67,217,Gray,3.5,14331
PH-390260,Sony,Xperia 1 VI,2022,166,13778,8,256,Unisoc T760,Snapdragon 4 Gen 2,Mali-G57 MC1,3625,45,No,6.5,1080x2400,60,IPS LCD,12,20,2,1080p@30fps,Android,15,Dual SIM,Yes,No,5.1,Wi-Fi 5,Side-mounted,IP54,189,Silver,4.1,8752
PH-600204,Sony,Xperia 1 VI,2024,177,14691,4,64,Snapdragon 695,Dimensity 700,Mali-G57 MC3,3610,45,No,6.4,1080x2400,60,IPS LCD,108,16,3,1080p@30fps,Android,13,Dual SIM,No,No,5.3,Wi-Fi 5,Rear-mounted,IP52,206,Silver,4.1,35671
PH-618778,Sony,Xperia 5 V,2024,246,20418,6,256,Snapdragon 695,Helio G99,Mali-G57 MC1,3772,18,No,6.2,1080x2400,60,IPS LCD,64,12,4,4K@30fps,Android,14,Dual SIM,No,No,5.2,Wi-Fi 7,Under-display,IP68,194,Purple,3.8,346
PH-937553,Sony,Xperia 1 V,2024,186,15438,6,128,Snapdragon 695,Snapdragon 4 Gen 2,Mali-G57 MC2,4206,45,No,6.0,1080x2400,60,IPS LCD,108,8,3,4K@30fps,Android,15,Dual SIM,No,No,5.0,Wi-Fi 5,Rear-mounted,IP67,191,Titanium,4.1,25853
PH-945532,Sony,Xperia 10 V,2024,216,17928,8,128,Unisoc T760,Unisoc T760,Mali-G57 MC3,3159,45,No,6.7,720x1600,60,IPS LCD,12,20,2,1080p@30fps,Android,15,Single SIM,No,No,5.3,Wi-Fi 6E,None,IP54,199,Midnight,3.8,16807
PH-370264,Sony,Xperia 1 V,2022,222,18426,6,128,Snapdragon 695,Dimensity 700,Mali-G57 MC1,3534,18,No,6.1,1080x2400,60,AMOLED,64,16,3,4K@30fps,Android,13,Dual SIM (Nano-SIM/eSIM),Yes,No,5.4,Wi-Fi 6E,Rear-mounted,IP54,196,Blue,4.1,28578
PH-505040,Sony,Xperia 1 V,2022,173,14359,8,128,Snapdragon 695,Unisoc T760,Mali-G57 MC1,3878,45,No,6.6,1080x2400,60,AMOLED,48,16,3,4K@30fps,Android,13,Dual SIM,No,No,5.1,Wi-Fi 6E,Rear-mounted,IP52,191,Red,3.6,12394
PH-946934,Sony,Xperia 10 VI,2024,157,13031,8,256,Unisoc T760,Snapdragon 695,Mali-G57 MC3,3480,10,No,6.2,1080x2400,60,IPS LCD,12,16,2,4K@30fps,Android,15,Single SIM,Yes,No,5.0,Wi-Fi 6E,None,IP67,217,Blue,3.8,4128
PH-149607,Sony,Xperia 10 V,2023,259,21497,6,128,MediaTek Dimensity 700,Unisoc T760,Adreno 619,3479,33,No,6.7,720x1600,60,IPS LCD,48,12,4,4K@30fps,Android,15,Dual SIM (Nano-SIM),No,No,5.1,Wi-Fi 6,Rear-mounted,IP52,204,Purple,3.8,46579
PH-400373,Sony,Xperia 1 VI,2024,228,18924,8,256,Snapdragon 4 Gen 2,Helio G99,Adreno 610,3983,22,No,6.0,720x1600,60,IPS LCD,48,16,3,4K@30fps,Android,15,Dual SIM (Nano-SIM),Yes,No,5.4,Wi-Fi 6,Under-display,IP68,178,White,3.8,7952
PH-941957,Sony,Xperia 10 V,2023,269,22327,6,128,Snapdragon 4 Gen 2,Dimensity 700,Adreno 610,3427,10,No,6.2,1080x2400,60,IPS LCD,48,12,3,4K@30fps,Android,13,Single SIM,No,No,5.4,Wi-Fi 7,None,IP52,192,Green,4.0,42853
PH-622970,Sony,Xperia 5 V,2022,199,16517,6,256,Snapdragon 695,Snapdragon 695,Mali-G57 MC1,4228,45,No,6.1,720x1600,60,IPS LCD,64,20,3,1080p@30fps,Android,13,Dual SIM (Nano-SIM),No,No,5.3,Wi-Fi 6E,Rear-mounted,IP52,200,Red,4.0,20720
PH-918033,Sony,Xperia 10 VI,2022,234,19422,6,256,Snapdragon 695,Unisoc T760,Mali-G57 MC1,4420,22,No,6.1,1080x2400,60,IPS LCD,64,12,3,4K@30fps,Android,13,Dual SIM,No,No,5.0,Wi-Fi 5,None,None,201,Gold,3.8,96
PH-291245,Sony,Xperia 1 VI,2022,240,19920,6,256,MediaTek Helio G99,Dimensity 700,Mali-G57 MC2,3548,18,No,6.3,1080x2400,60,IPS LCD,64,8,4,1080p@30fps,Android,15,Dual SIM,No,No,5.2,Wi-Fi 6E,None,None,215,Graphite,3.7,13182
PH-411593,Sony,Xperia 1 V,2022,258,21414,6,128,Unisoc T760,Helio G99,Mali-G57 MC2,3828,10,No,6.2,720x1600,60,IPS LCD,12,16,2,1080p@30fps,Android,14,Dual SIM,No,No,5.1,Wi-Fi 6E,None,None,189,Silver,3.8,2053
PH-932586,Sony,Xperia 5 V,2023,229,19007,8,256,Unisoc T760,Dimensity 700,Adreno 619,3036,45,No,6.4,1080x2400,60,AMOLED,64,20,3,4K@30fps,Android,13,Single SIM,No,No,5.4,Wi-Fi 6E,None,IP52,202,Blue,3.9,8017
PH-778660,Sony,Xperia 1 V,2024,180,14940,6,64,MediaTek Helio G99,Dimensity 700,Mali-G57 MC2,3205,45,No,6.1,720x1600,60,IPS LCD,50,8,2,1080p@30fps,Android,14,Dual SIM,Yes,No,5.4,Wi-Fi 7,None,IP52,189,Silver,4.0,7869
PH-113008,Sony,Xperia 5 V,2024,158,13114,6,64,MediaTek Dimensity 700,Snapdragon 695,Mali-G57 MC2,4212,45,No,6.1,720x1600,60,IPS LCD,108,16,3,1080p@30fps,Android,13,Dual SIM,No,No,5.2,Wi-Fi 6,Side-mounted,IP68,190,Purple,4.0,16872
PH-820035,Sony,Xperia 5 V,2023,269,22327,8,64,MediaTek Helio G99,Snapdragon 4 Gen 2,Adreno 610,4379,22,No,6.1,1080x2400,60,AMOLED,50,12,3,4K@30fps,Android,15,Single SIM,No,No,5.3,Wi-Fi 6E,Under-display,None,205,Red,3.9,39671
PH-516311,Sony,Xperia 10 V,2022,208,17264,4,128,MediaTek Dimensity 700,Snapdragon 695,Mali-G57 MC2,3016,10,No,6.7,720x1600,60,AMOLED,108,12,2,1080p@30fps,Android,15,Dual SIM (Nano-SIM/eSIM),Yes,No,5.2,Wi-Fi 6,Rear-mounted,IP54,185,Blue,3.6,5193
PH-964428,Sony,Xperia 5 V,2023,233,19339,8,64,Unisoc T760,Dimensity 700,Mali-G57 MC3,3520,45,No,6.2,1080x2400,60,AMOLED,108,20,2,1080p@30fps,Android,15,Single SIM,No,No,5.2,Wi-Fi 6E,Under-display,IP68,214,Purple,3.8,8318
PH-731226,Sony,Xperia 1 V,2023,159,13197,8,128,MediaTek Dimensity 700,Dimensity 700,Mali-G57 MC1,4003,33,No,6.8,720x1600,60,AMOLED,64,12,2,1080p@30fps,Android,14,Dual SIM,No,No,5.2,Wi-Fi 7,Under-display,IP52,217,Midnight,3.5,12353
PH-132315,Sony,Xperia 5 V,2023,154,12782,4,128,MediaTek Helio G99,Unisoc T760,Mali-G57 MC3,3743,10,No,6.3,1080x2400,60,IPS LCD,12,8,2,1080p@30fps,Android,13,Single SIM,No,No,5.4,Wi-Fi 6,Under-display,None,190,Gray,3.7,41398
PH-799438,Sony,Xperia 10 VI,2023,248,20584,6,128,MediaTek Helio G99,Unisoc T760,Mali-G57 MC3,3615,18,No,6.2,720x1600,60,IPS LCD,50,12,4,1080p@30fps,Android,14,Dual SIM,Yes,No,5.3,Wi-Fi 7,Under-display,IP54,179,Purple,3.9,26944
PH-145822,Sony,Xperia 5 V,2024,215,17845,8,128,Snapdragon 695,Snapdragon 695,Adreno 610,3648,18,No,6.8,720x1600,60,IPS LCD,48,20,2,1080p@30fps,Android,14,Dual SIM (Nano-SIM/eSIM),No,No,5.4,Wi-Fi 6E,Under-display,None,214,Red,4.0,19579
PH-866291,Sony,Xperia 5 V,2024,177,14691,4,256,MediaTek Dimensity 700,Helio G99,Mali-G57 MC3,4472,22,No,6.6,720x1600,60,AMOLED,12,12,2,4K@30fps,Android,14,Dual SIM (Nano-SIM),Yes,No,5.1,Wi-Fi 5,Under-display,IP67,181,Midnight,4.0,26617
PH-191964,Sony,Xperia 1 V,2022,228,18924,6,256,Snapdragon 695,Dimensity 700,Adreno 610,3480,45,No,6.6,720x1600,60,IPS LCD,12,8,2,4K@30fps,Android,14,Dual SIM (Nano-SIM/eSIM),No,No,5.4,Wi-Fi 6,None,IP67,183,Silver,3.6,30265
PH-372904,Sony,Xperia 1 VI,2024,205,17015,6,64,Unisoc T760,Unisoc T760,Adreno 610,3299,45,No,6.5,720x1600,60,AMOLED,50,8,2,4K@30fps,Android,13,Dual SIM (Nano-SIM),No,No,5.1,Wi-Fi 5,Under-display,IP67,219,Black,4.2,8558
PH-768871,Sony,Xperia 10 VI,2022,174,14442,8,256,MediaTek Dimensity 700,Snapdragon 4 Gen 2,Adreno 610,4471,22,No,6.6,720x1600,60,IPS LCD,50,16,2,1080p@30fps,Android,14,Dual SIM,Yes,No,5.3,Wi-Fi 6E,Under-display,IP52,184,Midnight,3.6,45107
PH-683533,Sony,Xperia 1 VI,2022,193,16019,4,256,Snapdragon 4 Gen 2,Snapdragon 4 Gen 2,Mali-G57 MC3,3041,10,No,6.6,1080x2400,60,IPS LCD,108,16,2,1080p@30fps,Android,13,Single SIM,No,No,5.3,Wi-Fi 5,Side-mounted,IP67,207,Black,3.7,48948
PH-986244,Sony,Xperia 10 V,2023,251,20833,6,128,MediaTek Dimensity 700,Snapdragon 695,Mali-G57 MC3,3193,18,No,6.5,1080x2400,60,IPS LCD,12,12,2,1080p@30fps,Android,15,Dual SIM (Nano-SIM),No,No,5.0,Wi-Fi 7,Side-mounted,IP67,179,Red,3.6,46660
PH-830169,Sony,Xperia 1 VI,2023,162,13446,6,64,Snapdragon 4 Gen 2,Helio G99,Mali-G57 MC2,4051,10,No,6.8,1080x2400,60,IPS LCD,64,12,3,4K@30fps,Android,14,Dual SIM (Nano-SIM),No,No,5.4,Wi-Fi 6,Under-display,IP52,207,Gray,3.7,18608
PH-564580,Sony,Xperia 10 V,2024,208,17264,6,128,Snapdragon 4 Gen 2,Snapdragon 4 Gen 2,Mali-G57 MC1,4112,45,No,6.2,1080x2400,60,AMOLED,50,8,4,4K@30fps,Android,13,Dual SIM (Nano-SIM),Yes,No,5.1,Wi-Fi 5,Under-display,None,201,Graphite,4.0,17860
PH-341423,Sony,Xperia 10 VI,2024,245,20335,4,64,Unisoc T760,Snapdragon 4 Gen 2,Adreno 610,3366,45,No,6.8,1080x2400,60,AMOLED,48,12,3,4K@30fps,Android,14,Single SIM,No,No,5.1,Wi-Fi 6,Side-mounted,IP52,203,Silver,3.6,12283
PH-574807,Sony,Xperia 10 V,2023,262,21746,4,64,Unisoc T760,Unisoc T760,Adreno 619,3890,45,No,6.4,720x1600,60,AMOLED,48,8,3,4K@30fps,Android,15,Dual SIM (Nano-SIM),Yes,No,5.2,Wi-Fi 6E,Under-display,IP68,205,Red,3.5,14393
PH-104007,Sony,Xperia 5 V,2022,152,12616,6,64,Snapdragon 695,Unisoc T760,Adreno 619,4036,10,No,6.5,720x1600,60,AMOLED,64,20,3,4K@30fps,Android,14,Dual SIM,No,No,5.2,Wi-Fi 5,Under-display,IP68,186,Titanium,4.1,32410
PH-244413,Sony,Xperia 1 VI,2022,201,16683,6,128,MediaTek Helio G99,Snapdragon 4 Gen 2,Adreno 610,3710,45,No,6.8,1080x2400,60,AMOLED,64,16,3,1080p@30fps,Android,13,Dual SIM (Nano-SIM/eSIM),No,No,5.4,Wi-Fi 6,Under-display,IP68,219,Gold,4.0,35637
PH-851314,Sony,Xperia 1 VI,2023,238,19754,4,128,Snapdragon 4 Gen 2,Dimensity 700,Mali-G57 MC1,4293,10,No,6.5,1080x2400,60,IPS LCD,48,12,2,1080p@30fps,Android,14,Dual SIM,No,No,5.2,Wi-Fi 6,Rear-mounted,IP67,203,Gold,4.0,6548
PH-296962,Sony,Xperia 10 V,2022,195,16185,6,256,MediaTek Helio G99,Snapdragon 695,Mali-G57 MC3,3115,10,No,6.8,1080x2400,60,AMOLED,12,8,2,4K@30fps,Android,15,Dual SIM (Nano-SIM),No,No,5.0,Wi-Fi 7,Side-mounted,IP67,210,White,3.6,24465
PH-892846,Sony,Xperia 1 VI,2024,239,19837,6,128,Unisoc T760,Unisoc T760,Adreno 619,3932,18,No,6.1,1080x2400,60,IPS LCD,108,20,4,1080p@30fps,Android,14,Dual SIM (Nano-SIM/eSIM),Yes,No,5.2,Wi-Fi 5,Side-mounted,IP68,203,Titanium,4.1,39471
PH-625429,Sony,Xperia 10 V,2023,226,18758,6,256,Snapdragon 695,Helio G99,Mali-G57 MC2,3058,18,No,6.1,720x1600,60,AMOLED,108,16,4,4K@30fps,Android,15,Single SIM,No,No,5.3,Wi-Fi 7,Under-display,IP68,198,Titanium,4.0,27233
PH-506724,Sony,Xperia 1 VI,2024,220,18260,6,256,Unisoc T760,Helio G99,Adreno 619,3935,22,No,6.3,1080x2400,60,AMOLED,108,16,2,4K@30fps,Android,13,Dual SIM (Nano-SIM/eSIM),No,No,5.1,Wi-Fi 5,Under-display,IP52,195,Midnight,3.9,803
PH-595662,Sony,Xperia 1 VI,2023,178,14774,4,128,MediaTek Helio G99,Snapdragon 4 Gen 2,Adreno 619,3096,10,No,6.7,720x1600,60,IPS LCD,64,12,3,1080p@30fps,Android,13,Dual SIM (Nano-SIM),No,No,5.4,Wi-Fi 7,Side-mounted,IP67,195,Graphite,3.7,5390
PH-350606,Sony,Xperia 1 V,2022,212,17596,4,64,Snapdragon 4 Gen 2,Unisoc T760,Mali-G57 MC3,3931,10,No,6.4,1080x2400,60,IPS LCD,12,8,2,4K@30fps,Android,14,Dual SIM (Nano-SIM/eSIM),No,No,5.0,Wi-Fi 7,Rear-mounted,IP52,193,Midnight,3.9,8428
PH-646906,Sony,Xperia 1 V,2024,172,14276,8,64,Snapdragon 4 Gen 2,Snapdragon 695,Adreno 610,3631,22,No,6.5,720x1600,60,IPS LCD,64,16,4,1080p@30fps,Android,15,Dual SIM (Nano-SIM/eSIM),Yes,No,5.2,Wi-Fi 6E,Under-display,IP67,186,Green,4.2,37305
PH-986601,Sony,Xperia 5 V,2023,205,17015,6,64,Snapdragon 4 Gen 2,Dimensity 700,Adreno 610,4247,33,No,6.0,720x1600,60,IPS LCD,50,20,2,1080p@30fps,Android,13,Single SIM,No,No,5.2,Wi-Fi 7,Under-display,None,181,Midnight,3.7,34583
PH-375096,Sony,Xperia 10 VI,2023,261,21663,8,256,Snapdragon 695,Snapdragon 4 Gen 2,Adreno 610,4274,18,No,6.3,1080x2400,60,AMOLED,108,20,3,4K@30fps,Android,13,Dual SIM (Nano-SIM/eSIM),No,No,5.4,Wi-Fi 7,None,IP68,209,Red,4.1,39409
