Phone_ID,Brand,Model,Release_Year,Price_USD,Price_INR,RAM_GB,Storage_GB,Processor,Chipset,GPU,Battery_mAh,Charging_Watts,Wireless_Charging,Display_Size_Inches,Resolution,Refresh_Rate_Hz,Display_Type,Rear_Camera_MP,Front_Camera_MP,Number_of_Rear_Cameras,Video_Recording,Operating_System,OS_Version,SIM_Type,Has_5G,Has_NFC,Bluetooth_Version,WiFi_Standard,Fingerprint_Type,Water_Resistance,Weight_Grams,Color,User_Rating,Number_of_Reviews
PH-231874,Nokia,Nokia XR21,2023,426,35358,8,128,Exynos 1380,Snapdragon 7 Gen 3,Mali-G610 MC6,5135,67,Yes,6.8,1440x3200,90,OLED,108,16,2,4K@60fps,Android,14,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.1,Wi-Fi 7,Rear-mounted,IP68,166,Green,4.4,5538
PH-469364,Nokia,G42,2025,677,56191,8,256,Snapdragon 8+ Gen 1,Tensor G3,Adreno 735,4665,80,Yes,6.3,1560x3120,144,AMOLED,48,16,3,4K@60fps,Android,15,Dual SIM (Nano-SIM),Yes,Yes,5.3,Wi-Fi 6E,Under-display,IP68,182,Gold,4.5,47572
PH-992263,Nokia,Nokia G60,2025,818,67894,12,256,Snapdragon 8+ Gen 1,Exynos 2400,Immortalis-G720,5395,80,Yes,6.8,1290x2796,120,AMOLED,12,12,2,8K@24fps,Android,13,Dual SIM (Nano-SIM),Yes,Yes,5.4,Wi-Fi 6E,Rear-mounted,IP67,191,Red,4.4,17195
PH-213684,Nokia,X30,2024,859,71297,8,512,Google Tensor G3,Snapdragon 8+ Gen 1,Immortalis-G720,5107,100,Yes,6.4,1290x2796,120,AMOLED,48,12,3,8K@30fps,Android,13,Single SIM,Yes,Yes,5.4,Wi-Fi 6E,Rear-mounted,IP68,162,Gold,4.4,19082
PH-743913,Nokia,C32,2026,682,56606,16,512,Snapdragon 8+ Gen 1,Snapdragon 8+ Gen 1,Adreno 740,5365,45,Yes,6.6,1440x3200,144,AMOLED,108,8,2,8K@24fps,Android,14,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.2,Wi-Fi 5,None,IP52,196,Red,4.3,40827
PH-842575,Nokia,Nokia XR21,2025,903,74949,16,256,Snapdragon 8+ Gen 1,Snapdragon 8 Gen 2,Immortalis-G720,4774,67,Yes,6.6,1290x2796,120,OLED,12,8,2,8K@30fps,Android,15,Dual SIM (Nano-SIM),Yes,Yes,5.0,Wi-Fi 6,Rear-mounted,IP67,165,Red,4.7,14314
PH-838943,Nokia,Nokia 2780 Flip,2024,811,67313,16,256,Google Tensor G3,Tensor G3,Mali-G710 MC10,4707,100,Yes,6.7,1440x3200,144,LTPO AMOLED,64,20,3,4K@120fps,Android,14,Single SIM,Yes,Yes,5.3,Wi-Fi 5,None,None,174,Graphite,4.4,41626
PH-990041,Nokia,X30,2026,904,75032,16,512,Snapdragon 8 Gen 2,Snapdragon 8 Gen 2,Xclipse 920,4947,45,Yes,6.2,1440x3200,144,AMOLED,12,12,2,8K@30fps,Android,14,Dual SIM (Nano-SIM),Yes,Yes,5.3,Wi-Fi 7,Rear-mounted,IP68,199,Black,4.8,12562
PH-255642,Nokia,Nokia G60,2025,952,79016,8,512,Snapdragon 8+ Gen 1,Dimensity 9200+,Mali-G710 MC10,4925,80,Yes,6.6,1290x2796,120,OLED,50,12,3,4K@60fps,Android,14,Dual SIM (Nano-SIM),Yes,Yes,5.1,Wi-Fi 5,None,IP68,199,Silver,4.6,20005
PH-437068,Nokia,Nokia 2780 Flip,2024,767,63661,8,256,Snapdragon 8+ Gen 1,Snapdragon 8+ Gen 1,Mali-G710 MC10,4917,67,Yes,6.4,1560x3120,120,OLED,12,20,2,8K@30fps,Android,14,Dual SIM (Nano-SIM),Yes,Yes,5.3,Wi-Fi 6E,Rear-mounted,IP54,193,Gray,4.3,12315
PH-164811,Nokia,G42,2024,801,66483,12,256,Exynos 2400,Exynos 2400,Xclipse 920,5388,45,Yes,6.4,1560x3120,144,LTPO AMOLED,64,12,3,4K@60fps,Android,13,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.1,Wi-Fi 5,Under-display,None,198,Purple,4.3,6734
PH-345818,Nokia,Nokia 2780 Flip,2025,743,61669,16,512,Snapdragon 8 Gen 2,Dimensity 9200+,Adreno 735,4508,45,Yes,6.4,1560x3120,120,OLED,50,8,2,8K@24fps,Android,13,Dual SIM,Yes,Yes,5.1,Wi-Fi 6E,Rear-mounted,None,183,Gray,4.4,34366
PH-483999,Nokia,Nokia XR21,2024,643,53369,8,512,Snapdragon 8 Gen 2,Tensor G3,Adreno 740,5047,80,Yes,6.7,1560x3120,144,LTPO AMOLED,108,16,3,8K@30fps,Android,14,Single SIM,Yes,Yes,5.0,Wi-Fi 6,Under-display,IP52,204,Blue,4.3,9452
PH-214095,Nokia,X30,2025,723,60009,12,256,MediaTek Dimensity 9200+,Snapdragon 8 Gen 2,Adreno 735,4878,67,Yes,6.6,1440x3200,144,LTPO AMOLED,12,16,2,4K@60fps,Android,15,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.4,Wi-Fi 6E,Under-display,None,185,Titanium,4.7,48557
PH-786106,Nokia,X30,2025,761,63163,16,512,MediaTek Dimensity 9200+,Snapdragon 8+ Gen 1,Adreno 740,4830,80,Yes,6.5,1560x3120,144,AMOLED,50,20,3,8K@30fps,Android,13,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.2,Wi-Fi 7,Side-mounted,IP54,167,Blue,4.3,43162
PH-805002,Nokia,Nokia XR21,2026,803,66649,16,256,Exynos 2400,Snapdragon 8+ Gen 1,Immortalis-G720,4955,67,Yes,6.5,1440x3200,144,OLED,64,12,2,8K@30fps,Android,15,Dual SIM,Yes,Yes,5.1,Wi-Fi 6E,Rear-mounted,IP67,184,Black,4.5,24526
PH-337863,Nokia,X30,2026,728,60424,12,256,MediaTek Dimensity 9200+,Snapdragon 8+ Gen 1,Xclipse 920,5170,80,Yes,6.7,1290x2796,144,LTPO AMOLED,64,16,3,4K@60fps,Android,13,Single SIM,Yes,Yes,5.1,Wi-Fi 7,Under-display,IP68,191,Titanium,4.7,4713
PH-209403,Nokia,Nokia 2780 Flip,2026,838,69554,12,512,Exynos 2400,Snapdragon 8+ Gen 1,Xclipse 920,5198,80,Yes,6.2,1440x3200,120,LTPO AMOLED,48,16,3,8K@30fps,Android,13,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.3,Wi-Fi 6,Under-display,IP67,189,Green,4.3,26585
PH-491840,Nokia,C32,2024,975,80925,16,512,Snapdragon 8+ Gen 1,Dimensity 9200+,Adreno 740,5425,67,Yes,6.7,1440x3200,144,AMOLED,108,20,2,8K@24fps,Android,15,Dual SIM,Yes,Yes,5.2,Wi-Fi 7,Rear-mounted,None,173,Gray,4.7,34193
PH-828301,Nokia,C32,2026,804,66732,16,256,MediaTek Dimensity 9200+,Dimensity 9200+,Immortalis-G720,5441,67,Yes,6.2,1560x3120,120,OLED,12,12,2,8K@30fps,Android,15,Dual SIM (Nano-SIM),Yes,Yes,5.1,Wi-Fi 6,None,None,183,Purple,4.6,8291
PH-627745,Nokia,Nokia XR21,2026,935,77605,8,256,Snapdragon 8 Gen 2,Exynos 2400,Xclipse 920,5231,100,Yes,6.6,1560x3120,120,OLED,64,20,4,4K@60fps,Android,13,Dual SIM,Yes,Yes,5.0,Wi-Fi 7,Rear-mounted,IP67,172,Midnight,4.3,6227
PH-404470,Nokia,C32,2025,956,79348,16,256,Snapdragon 8 Gen 2,Snapdragon 8 Gen 2,Xclipse 920,4952,80,Yes,6.4,1290x2796,144,LTPO AMOLED,48,20,2,4K@60fps,Android,14,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.3,Wi-Fi 6,Under-display,IP52,168,Green,4.6,14057
PH-340280,Nokia,Nokia G60,2025,868,72044,16,512,Google Tensor G3,Dimensity 9200+,Adreno 735,4768,45,Yes,6.4,1290x2796,120,AMOLED,12,16,2,4K@60fps,Android,15,Single SIM,Yes,Yes,5.0,Wi-Fi 5,Rear-mounted,IP67,182,Blue,4.3,15736
PH-684480,Nokia,X30,2024,863,71629,8,512,Exynos 2400,Exynos 2400,Immortalis-G720,4765,45,Yes,6.4,1290x2796,120,AMOLED,48,16,4,8K@24fps,Android,15,Dual SIM,Yes,Yes,5.0,Wi-Fi 7,Side-mounted,IP67,172,Silver,4.8,35332
PH-461040,Nokia,Nokia G60,2024,892,74036,12,512,Snapdragon 8 Gen 2,Tensor G3,Immortalis-G720,5046,80,Yes,6.6,1290x2796,144,AMOLED,108,8,4,8K@30fps,Android,14,Dual SIM (Nano-SIM),Yes,Yes,5.4,Wi-Fi 6E,Rear-mounted,IP54,203,Silver,4.5,43215
PH-908108,Nokia,Nokia XR21,2025,673,55859,8,256,Exynos 2400,Dimensity 9200+,Immortalis-G720,5170,80,Yes,6.8,1440x3200,120,AMOLED,12,12,2,4K@60fps,Android,13,Single SIM,Yes,Yes,5.4,Wi-Fi 6E,Rear-mounted,IP54,198,Gray,4.6,27133
PH-478242,Nokia,C32,2025,947,78601,8,512,MediaTek Dimensity 9200+,Snapdragon 8 Gen 2,Immortalis-G720,4649,100,Yes,6.3,1440x3200,144,AMOLED,48,12,2,4K@120fps,Android,15,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.2,Wi-Fi 6E,Rear-mounted,IP54,164,White,4.4,49525
PH-487257,Nokia,Nokia G60,2026,761,63163,8,512,Snapdragon 8+ Gen 1,Tensor G3,Adreno 740,4853,45,Yes,6.5,1440x3200,120,AMOLED,108,12,4,8K@30fps,Android,15,Dual SIM,Yes,Yes,5.1,Wi-Fi 5,Under-display,IP54,188,Black,4.7,30126
PH-945191,Nokia,Nokia 2780 Flip,2026,991,82253,8,256,MediaTek Dimensity 9200+,Dimensity 9200+,Adreno 735,5276,45,Yes,6.1,1440x3200,120,OLED,12,8,2,8K@30fps,Android,15,Single SIM,Yes,Yes,5.0,Wi-Fi 7,Side-mounted,IP68,203,Gold,4.4,13584
PH-381530,Nokia,Nokia XR21,2025,670,55610,12,512,Exynos 2400,Tensor G3,Adreno 740,4858,100,Yes,6.4,1290x2796,120,AMOLED,48,16,4,8K@24fps,Android,14,Single SIM,Yes,Yes,5.3,Wi-Fi 5,Under-display,IP54,203,Midnight,4.3,24779
PH-694904,Nokia,Nokia XR21,2026,776,64408,12,512,Exynos 2400,Exynos 2400,Mali-G710 MC10,4758,67,Yes,6.5,1560x3120,144,OLED,48,8,2,8K@30fps,Android,14,Dual SIM (Nano-SIM),Yes,Yes,5.4,Wi-Fi 6,None,IP52,163,Graphite,4.2,8573
PH-351932,Nokia,Nokia 2780 Flip,2025,812,67396,8,256,MediaTek Dimensity 9200+,Dimensity 9200+,Mali-G710 MC10,5056,45,Yes,6.3,1440x3200,144,AMOLED,50,20,4,8K@24fps,Android,13,Single SIM,Yes,Yes,5.1,Wi-Fi 7,Rear-mounted,IP52,177,Silver,4.6,47709
PH-390980,Nokia,X30,2026,751,62333,12,256,Snapdragon 8+ Gen 1,Exynos 2400,Xclipse 920,5418,67,Yes,6.2,1440x3200,144,OLED,48,16,2,8K@24fps,Android,13,Single SIM,Yes,Yes,5.0,Wi-Fi 6E,None,IP52,164,Purple,4.6,8577
PH-230777,Nokia,Nokia XR21,2026,720,59760,16,256,Snapdragon 8 Gen 2,Exynos 2400,Adreno 740,5365,100,Yes,6.7,1560x3120,120,AMOLED,64,20,3,8K@30fps,Android,13,Single SIM,Yes,Yes,5.4,Wi-Fi 7,Side-mounted,IP68,192,Titanium,4.8,11224
PH-822657,Nokia,Nokia XR21,2025,953,79099,8,256,Snapdragon 8 Gen 2,Snapdragon 8 Gen 2,Immortalis-G720,5306,67,Yes,6.7,1290x2796,120,AMOLED,108,8,4,4K@120fps,Android,14,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.4,Wi-Fi 6,None,IP67,204,White,4.3,21372
PH-873309,Nokia,Nokia 2780 Flip,2025,633,52539,12,512,Google Tensor G3,Tensor G3,Adreno 735,5418,67,Yes,6.7,1290x2796,120,LTPO AMOLED,48,20,2,4K@60fps,Android,15,Single SIM,Yes,Yes,5.3,Wi-Fi 5,None,IP52,185,Silver,4.6,14851
PH-512851,Nokia,Nokia 2780 Flip,2026,847,70301,12,256,Google Tensor G3,Dimensity 9200+,Immortalis-G720,4863,45,Yes,6.6,1440x3200,120,OLED,48,16,3,4K@60fps,Android,13,Single SIM,Yes,Yes,5.3,Wi-Fi 6,Under-display,None,178,Graphite,4.8,38577
PH-720945,Nokia,G42,2025,996,82668,8,512,Snapdragon 8 Gen 2,Snapdragon 8 Gen 2,Adreno 740,5440,100,Yes,6.6,1440x3200,144,AMOLED,50,16,4,4K@60fps,Android,14,Single SIM,Yes,Yes,5.3,Wi-Fi 6,Rear-mounted,None,168,White,4.6,19804
PH-238995,Nokia,G42,2024,720,59760,12,256,Snapdragon 8+ Gen 1,Snapdragon 8+ Gen 1,Adreno 735,5115,80,Yes,6.6,1440x3200,120,OLED,108,20,3,4K@60fps,Android,13,Dual SIM,Yes,Yes,5.0,Wi-Fi 5,Under-display,IP54,201,Gold,4.6,37300
PH-337262,Nokia,Nokia 2780 Flip,2024,871,72293,12,256,Snapdragon 8+ Gen 1,Dimensity 9200+,Adreno 735,5373,100,Yes,6.7,1440x3200,120,AMOLED,108,8,3,8K@24fps,Android,15,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.2,Wi-Fi 6E,Side-mounted,None,174,Green,4.3,41418
PH-488257,Nokia,Nokia G60,2024,983,81589,16,512,MediaTek Dimensity 9200+,Dimensity 9200+,Mali-G710 MC10,5478,45,Yes,6.4,1440x3200,144,AMOLED,50,16,4,4K@120fps,Android,15,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.4,Wi-Fi 6,Under-display,IP67,167,Blue,4.7,34437
PH-947341,Nokia,G42,2025,783,64989,12,512,MediaTek Dimensity 9200+,Snapdragon 8 Gen 2,Adreno 735,4656,45,Yes,6.6,1560x3120,144,LTPO AMOLED,48,8,3,8K@24fps,Android,15,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.0,Wi-Fi 5,Side-mounted,IP68,173,Gold,4.7,35237
PH-715049,Nokia,X30,2024,986,81838,16,256,Snapdragon 8 Gen 2,Exynos 2400,Immortalis-G720,5041,45,Yes,6.7,1560x3120,144,LTPO AMOLED,64,12,2,8K@30fps,Android,14,Single SIM,Yes,Yes,5.1,Wi-Fi 6,Rear-mounted,IP67,173,Silver,4.4,36702
PH-464705,Nokia,X30,2026,994,82502,16,256,Exynos 2400,Dimensity 9200+,Mali-G710 MC10,5067,80,Yes,6.7,1290x2796,120,LTPO AMOLED,48,16,2,4K@60fps,Android,15,Dual SIM,Yes,Yes,5.3,Wi-Fi 6,Rear-mounted,IP52,204,Graphite,4.3,39358
PH-194563,Nokia,C32,2026,625,51875,16,256,Google Tensor G3,Tensor G3,Adreno 740,4982,45,Yes,6.4,1560x3120,144,AMOLED,108,20,4,4K@60fps,Android,13,Dual SIM,Yes,Yes,5.2,Wi-Fi 6,Rear-mounted,IP54,202,White,4.6,21821
PH-180094,Nokia,Nokia G60,2025,751,62333,8,512,Snapdragon 8+ Gen 1,Tensor G3,Immortalis-G720,4913,67,Yes,6.4,1440x3200,120,LTPO AMOLED,108,8,2,8K@24fps,Android,13,Dual SIM,Yes,Yes,5.0,Wi-Fi 5,None,None,191,Black,4.8,43730
PH-537825,Nokia,Nokia XR21,2024,946,78518,8,256,MediaTek Dimensity 9200+,Exynos 2400,Mali-G710 MC10,4704,100,Yes,6.5,1440x3200,120,OLED,64,20,4,4K@120fps,Android,15,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.1,Wi-Fi 6,Side-mounted,None,201,Gray,4.2,10557
PH-134940,Nokia,Nokia G60,2025,893,74119,12,512,MediaTek Dimensity 9200+,Dimensity 9200+,Adreno 735,4794,100,Yes,6.5,1560x3120,144,AMOLED,108,20,4,4K@120fps,Android,13,Dual SIM (Nano-SIM),Yes,Yes,5.4,Wi-Fi 5,Side-mounted,IP52,160,Gray,4.4,4747
PH-457145,Nokia,G42,2024,804,66732,8,256,MediaTek Dimensity 9200+,Snapdragon 8 Gen 2,Immortalis-G720,4899,45,Yes,6.3,1560x3120,120,LTPO AMOLED,108,20,3,8K@30fps,Android,15,Single SIM,Yes,Yes,5.3,Wi-Fi 6E,Under-display,None,163,Green,4.5,41518
PH-827121,Nokia,Nokia XR21,2024,613,50879,8,512,Google Tensor G3,Tensor G3,Mali-G710 MC10,5447,80,Yes,6.5,1290x2796,120,LTPO AMOLED,108,20,4,4K@120fps,Android,13,Single SIM,Yes,Yes,5.0,Wi-Fi 5,None,IP54,170,Red,4.3,13892
PH-809482,Nokia,Nokia G60,2025,696,57768,16,512,Exynos 2400,Tensor G3,Adreno 740,5148,80,Yes,6.8,1560x3120,120,AMOLED,50,16,2,4K@60fps,Android,14,Dual SIM,Yes,Yes,5.0,Wi-Fi 5,Rear-mounted,None,168,Blue,4.4,36258
PH-442584,Nokia,Nokia 2780 Flip,2024,684,56772,12,512,Exynos 2400,Snapdragon 8 Gen 2,Mali-G710 MC10,4564,100,Yes,6.1,1440x3200,144,AMOLED,12,8,2,8K@30fps,Android,13,Dual SIM,Yes,Yes,5.2,Wi-Fi 6E,Under-display,IP54,167,Gray,4.5,19440
PH-409085,Nokia,G42,2024,641,53203,12,512,Exynos 2400,Tensor G3,Xclipse 920,4867,67,Yes,6.5,1560x3120,144,OLED,64,20,3,8K@24fps,Android,13,Dual SIM,Yes,Yes,5.2,Wi-Fi 6E,None,None,183,Titanium,4.5,43163
PH-338376,Nokia,G42,2025,739,61337,12,256,Exynos 2400,Dimensity 9200+,Xclipse 920,4932,80,Yes,6.4,1440x3200,144,AMOLED,64,16,2,8K@30fps,Android,13,Dual SIM,Yes,Yes,5.2,Wi-Fi 6,Rear-mounted,None,165,Green,4.6,48170
PH-567570,Nokia,Nokia G60,2025,939,77937,16,256,Snapdragon 8+ Gen 1,Snapdragon 8+ Gen 1,Adreno 740,4593,100,Yes,6.1,1290x2796,120,LTPO AMOLED,50,12,2,8K@24fps,Android,13,Single SIM,Yes,Yes,5.3,Wi-Fi 7,Rear-mounted,IP67,165,Silver,4.2,48815
PH-164595,Nokia,G42,2024,906,75198,8,256,Snapdragon 8 Gen 2,Exynos 2400,Xclipse 920,4633,67,Yes,6.4,1440x3200,144,OLED,12,20,2,8K@30fps,Android,13,Dual SIM,Yes,Yes,5.1,Wi-Fi 6,None,IP68,181,White,4.6,23658
PH-349812,Nokia,Nokia 2780 Flip,2026,929,77107,12,256,Google Tensor G3,Tensor G3,Adreno 740,5386,45,Yes,6.2,1560x3120,144,OLED,48,16,2,8K@30fps,Android,14,Single SIM,Yes,Yes,5.4,Wi-Fi 6,Side-mounted,IP67,170,Silver,4.8,31911
PH-229304,Nokia,C32,2024,645,53535,16,512,Snapdragon 8+ Gen 1,Dimensity 9200+,Immortalis-G720,4777,80,Yes,6.3,1440x3200,144,OLED,108,8,4,4K@60fps,Android,15,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.4,Wi-Fi 6E,Side-mounted,IP54,163,White,4.7,27189
PH-135447,Nokia,Nokia 2780 Flip,2026,959,79597,16,512,Snapdragon 8+ Gen 1,Tensor G3,Immortalis-G720,5283,80,Yes,6.8,1290x2796,144,LTPO AMOLED,48,8,2,4K@60fps,Android,15,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.0,Wi-Fi 7,Under-display,IP68,185,Gold,4.6,17536
PH-679802,Nokia,Nokia 2780 Flip,2025,689,57187,8,512,Snapdragon 8 Gen 2,Exynos 2400,Adreno 740,5142,80,Yes,6.1,1560x3120,144,LTPO AMOLED,12,20,2,4K@120fps,Android,15,Dual SIM,Yes,Yes,5.3,Wi-Fi 6,Side-mounted,IP68,199,Black,4.7,38008
PH-225021,Nokia,C32,2024,601,49883,8,256,Google Tensor G3,Snapdragon 8 Gen 2,Adreno 740,5320,67,Yes,6.5,1290x2796,144,AMOLED,64,20,4,8K@30fps,Android,15,Dual SIM (Nano-SIM),Yes,Yes,5.4,Wi-Fi 7,Under-display,IP67,177,Purple,4.5,14619
PH-634866,Nokia,G42,2024,707,58681,16,512,Snapdragon 8 Gen 2,Dimensity 9200+,Adreno 740,4722,100,Yes,6.2,1290x2796,120,LTPO AMOLED,64,20,3,4K@120fps,Android,15,Single SIM,Yes,Yes,5.2,Wi-Fi 7,Rear-mounted,IP52,166,Black,4.4,42305
PH-979174,Nokia,Nokia G60,2026,684,56772,8,256,Snapdragon 8+ Gen 1,Exynos 2400,Mali-G710 MC10,5291,67,Yes,6.1,1440x3200,120,AMOLED,48,16,3,8K@24fps,Android,14,Single SIM,Yes,Yes,5.3,Wi-Fi 7,None,IP54,203,Black,4.8,25069
PH-852558,Nokia,Nokia XR21,2024,779,64657,12,512,MediaTek Dimensity 9200+,Snapdragon 8+ Gen 1,Adreno 735,4769,80,Yes,6.5,1440x3200,120,AMOLED,108,16,3,8K@30fps,Android,15,Dual SIM,Yes,Yes,5.1,Wi-Fi 7,Under-display,IP54,176,Titanium,4.5,17873
PH-745635,Nokia,X30,2024,754,62582,12,256,MediaTek Dimensity 9200+,Dimensity 9200+,Immortalis-G720,4736,100,Yes,6.6,1440x3200,120,LTPO AMOLED,64,8,3,4K@60fps,Android,13,Dual SIM,Yes,Yes,5.0,Wi-Fi 5,Rear-mounted,IP54,174,Purple,4.7,38331
PH-481685,Nokia,C32,2024,627,52041,12,512,Exynos 2400,Dimensity 9200+,Xclipse 920,5064,45,Yes,6.5,1290x2796,144,OLED,48,16,4,4K@60fps,Android,15,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.3,Wi-Fi 5,Side-mounted,IP68,204,Midnight,4.6,11388
PH-807904,Nokia,Nokia G60,2025,667,55361,8,256,Snapdragon 8 Gen 2,Exynos 2400,Xclipse 920,4517,100,Yes,6.2,1560x3120,144,OLED,48,8,2,4K@60fps,Android,13,Single SIM,Yes,Yes,5.2,Wi-Fi 6,Rear-mounted,IP68,194,Purple,4.7,31743
PH-494482,Nokia,Nokia XR21,2026,703,58349,16,512,Snapdragon 8+ Gen 1,Dimensity 9200+,Adreno 735,5167,80,Yes,6.6,1290x2796,144,AMOLED,64,12,3,8K@30fps,Android,13,Dual SIM,Yes,Yes,5.0,Wi-Fi 6E,Rear-mounted,IP67,162,Green,4.7,16590
PH-833203,Nokia,C32,2026,684,56772,16,512,Exynos 2400,Snapdragon 8 Gen 2,Adreno 740,5413,45,Yes,6.2,1290x2796,120,OLED,50,20,4,4K@120fps,Android,13,Single SIM,Yes,Yes,5.1,Wi-Fi 6E,Under-display,IP54,193,Gray,4.6,10600
PH-172178,Nokia,Nokia XR21,2026,757,62831,8,256,Exynos 2400,Snapdragon 8+ Gen 1,Adreno 740,4564,45,Yes,6.7,1560x3120,120,OLED,48,8,3,8K@30fps,Android,15,Single SIM,Yes,Yes,5.4,Wi-Fi 5,Under-display,IP54,202,Green,4.6,40646
PH-714562,Nokia,X30,2024,996,82668,16,512,Snapdragon 8+ Gen 1,Snapdragon 8+ Gen 1,Adreno 740,4948,67,Yes,6.8,1440x3200,120,OLED,12,8,2,8K@24fps,Android,14,Dual SIM,Yes,Yes,5.0,Wi-Fi 5,Under-display,IP52,187,Titanium,4.4,17442
PH-294443,Nokia,X30,2025,672,55776,16,512,Exynos 2400,Exynos 2400,Adreno 735,4521,80,Yes,6.4,1440x3200,120,LTPO AMOLED,12,16,2,4K@60fps,Android,13,Dual SIM,Yes,Yes,5.4,Wi-Fi 5,None,IP68,178,Silver,4.5,48452
PH-450731,Nokia,X30,2026,850,70550,16,512,Snapdragon 8 Gen 2,Dimensity 9200+,Xclipse 920,5099,100,Yes,6.7,1290x2796,144,AMOLED,108,20,3,4K@60fps,Android,13,Dual SIM,Yes,Yes,5.4,Wi-Fi 6E,Side-mounted,IP54,167,Silver,4.4,26174
PH-364889,Nokia,Nokia XR21,2024,845,70135,12,256,MediaTek Dimensity 9200+,Snapdragon 8 Gen 2,Immortalis-G720,4617,80,Yes,6.1,1290x2796,120,OLED,50,8,2,8K@30fps,Android,15,Dual SIM (Nano-SIM),Yes,Yes,5.3,Wi-Fi 5,Under-display,IP52,193,Titanium,4.7,31700
PH-933845,Nokia,X30,2025,1153,95699,16,1024,Apple A18 Pro,Dimensity 9400,Adreno 750,6494,80,Yes,6.9,1440x3200,144,AMOLED,48,16,2,8K@30fps,Android,14,Dual SIM,Yes,Yes,5.3,Wi-Fi 6E,Rear-mounted,IP52,151,Purple,4.5,17582
PH-923905,Nokia,X30,2026,1460,121180,16,1024,Google Tensor G4,A17 Pro,Apple GPU (6-core),5556,150,Yes,6.5,1440x3120,120,LTPO AMOLED,64,12,2,8K@30fps,Android,14,Single SIM,Yes,Yes,5.1,Wi-Fi 5,Under-display,IP68,196,Blue,4.6,44306
PH-958150,Nokia,Nokia 2780 Flip,2026,1126,93458,24,512,Exynos 2500,Dimensity 9400,Apple GPU (5-core),5558,100,Yes,6.9,1290x2796,144,LTPO AMOLED,48,12,2,8K@30fps,Android,13,Single SIM,Yes,Yes,5.2,Wi-Fi 6,Rear-mounted,IP54,175,Graphite,4.8,33421
PH-202668,Nokia,Nokia XR21,2024,1617,134211,12,1024,Apple A18 Pro,Dimensity 9400,Apple GPU (6-core),5597,150,Yes,7.0,1440x3120,144,OLED,12,8,2,4K@120fps,Android,13,Dual SIM (Nano-SIM),Yes,Yes,5.2,Wi-Fi 7,Rear-mounted,IP68,161,Black,4.5,39627
PH-675193,Nokia,G42,2024,1282,106406,12,512,Exynos 2500,Dimensity 9400,Adreno 750,6258,80,Yes,6.4,1440x3200,144,Super AMOLED,12,20,2,4K@120fps,Android,13,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.1,Wi-Fi 6,Side-mounted,IP68,202,Silver,4.9,19008
PH-250135,Nokia,C32,2024,1143,94869,16,512,Apple A18 Pro,A18 Pro,Mali-G715 MC7,6480,80,Yes,7.0,1290x2796,120,Super AMOLED,108,12,3,8K@30fps,Android,13,Dual SIM,Yes,Yes,5.0,Wi-Fi 6E,Side-mounted,None,177,Purple,4.9,33421
PH-818740,Nokia,G42,2026,1619,134377,24,512,Snapdragon 8 Gen 3,A17 Pro,Apple GPU (5-core),5801,150,Yes,6.7,1290x2796,120,Super AMOLED,48,16,3,4K@120fps,Android,14,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.2,Wi-Fi 5,Side-mounted,IP52,155,Purple,4.7,13903
PH-927969,Nokia,G42,2024,1260,104580,24,256,Apple A17 Pro,Snapdragon 8 Gen 3,Adreno 750,5762,150,Yes,7.1,1440x3200,120,AMOLED,108,8,4,4K@120fps,Android,15,Dual SIM,Yes,Yes,5.0,Wi-Fi 7,Side-mounted,IP54,169,Silver,4.9,31100
PH-653683,Nokia,X30,2025,1449,120267,12,1024,Snapdragon 8 Gen 3,Dimensity 9400,Mali-G715 MC7,6332,100,Yes,7.0,1440x3200,144,AMOLED,48,8,4,8K@24fps,Android,14,Dual SIM (Nano-SIM),Yes,Yes,5.4,Wi-Fi 6,Under-display,IP52,156,Silver,4.5,2614
PH-883808,Nokia,G42,2024,1631,135373,16,256,Google Tensor G4,Dimensity 9400,Mali-G715 MC7,5772,100,Yes,6.6,1440x3200,144,LTPO AMOLED,50,12,2,4K@120fps,Android,15,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.0,Wi-Fi 6E,Under-display,IP54,157,Graphite,4.7,28875
