Phone_ID,Brand,Model,Release_Year,Price_USD,Price_INR,RAM_GB,Storage_GB,Processor,Chipset,GPU,Battery_mAh,Charging_Watts,Wireless_Charging,Display_Size_Inches,Resolution,Refresh_Rate_Hz,Display_Type,Rear_Camera_MP,Front_Camera_MP,Number_of_Rear_Cameras,Video_Recording,Operating_System,OS_Version,SIM_Type,Has_5G,Has_NFC,Bluetooth_Version,WiFi_Standard,Fingerprint_Type,Water_Resistance,Weight_Grams,Color,User_Rating,Number_of_Reviews
PH-749758,Samsung,Galaxy A15,2025,1135,94205,24,512,Apple A18 Pro,Dimensity 9400,Adreno 750,6982,150,Yes,6.3,1440x3120,120,OLED,48,16,2,4K@120fps,Android,13,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.2,Wi-Fi 6E,None,IP67,166,Midnight,4.5,40179
PH-969887,Samsung,Galaxy A25,2025,1323,109809,16,256,MediaTek Dimensity 9400,Dimensity 9400,Adreno 750,6509,100,Yes,7.0,1800x3200,120,LTPO AMOLED,12,20,2,4K@120fps,Android,15,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.3,Wi-Fi 5,None,IP52,185,Green,4.9,23374
PH-843470,Samsung,Galaxy A25,2025,1151,95533,12,1024,Google Tensor G4,Exynos 2500,Mali-G715 MC7,5253,100,Yes,6.4,1440x3200,144,LTPO AMOLED,108,12,3,4K@60fps,Android,14,Dual SIM,Yes,Yes,5.2,Wi-Fi 5,Rear-mounted,IP52,161,Purple,4.9,24491
PH-719014,Samsung,Galaxy Z Fold5,2024,1471,122093,12,256,Apple A17 Pro,Snapdragon 8 Gen 3,Mali-G715 MC7,6701,150,Yes,6.9,1290x2796,144,Super AMOLED,108,12,2,4K@60fps,Android,15,Dual SIM (Nano-SIM),Yes,Yes,5.2,Wi-Fi 5,Side-mounted,None,190,Titanium,5.0,25004
PH-197046,Samsung,Galaxy S24,2024,1091,90553,12,512,Apple A17 Pro,A18 Pro,Apple GPU (5-core),5042,80,Yes,6.4,1800x3200,144,OLED,50,8,3,8K@30fps,Android,14,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.3,Wi-Fi 6E,None,IP52,168,Purple,4.8,24142
PH-743687,Samsung,Galaxy S23,2026,1041,86403,16,256,Google Tensor G4,Exynos 2500,Mali-G715 MC7,6051,100,Yes,7.2,1290x2796,120,AMOLED,64,20,2,8K@24fps,Android,13,Single SIM,Yes,Yes,5.2,Wi-Fi 6,None,IP67,191,Titanium,4.8,3137
PH-677759,Samsung,Galaxy Z Flip5,2026,1435,119105,12,1024,Snapdragon 8 Gen 3,Exynos 2500,Apple GPU (5-core),5845,80,Yes,6.7,1800x3200,144,LTPO AMOLED,64,8,2,8K@24fps,Android,14,Dual SIM (Nano-SIM),Yes,Yes,5.4,Wi-Fi 7,None,None,172,Midnight,4.6,22379
PH-949352,Samsung,Galaxy Z Fold5,2024,1618,134294,12,1024,Exynos 2500,A18 Pro,Apple GPU (5-core),5531,150,Yes,6.4,1440x3120,120,Super AMOLED,50,16,4,8K@24fps,Android,14,Dual SIM,Yes,Yes,5.1,Wi-Fi 6,Side-mounted,IP54,150,White,4.6,1051
PH-829842,Samsung,Galaxy A15,2024,1148,95284,16,1024,Apple A18 Pro,A18 Pro,Adreno 750,6330,80,Yes,6.7,1800x3200,120,AMOLED,48,20,3,8K@24fps,Android,14,Single SIM,Yes,Yes,5.1,Wi-Fi 6E,None,IP52,155,Graphite,4.6,526
PH-207650,Samsung,Galaxy S23,2025,1610,133630,24,1024,MediaTek Dimensity 9400,Exynos 2500,Adreno 750,6497,150,Yes,7.2,1440x3120,120,AMOLED,108,16,4,4K@60fps,Android,15,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.3,Wi-Fi 5,None,None,181,Gray,4.6,22735
PH-570103,Samsung,Galaxy S23,2024,1196,99268,16,1024,MediaTek Dimensity 9400,A17 Pro,Apple GPU (5-core),5961,100,Yes,6.7,1290x2796,120,Super AMOLED,64,12,4,8K@30fps,Android,15,Dual SIM,Yes,Yes,5.3,Wi-Fi 6,Under-display,IP54,187,Blue,4.9,39708
PH-616094,Samsung,Galaxy S24 Ultra,2025,1214,100762,16,256,Google Tensor G4,Snapdragon 8 Gen 3,Adreno 750,6140,80,Yes,7.2,1440x3120,144,OLED,12,12,2,4K@60fps,Android,13,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.2,Wi-Fi 6E,Rear-mounted,IP52,166,Gold,4.6,17540
PH-258522,Samsung,Galaxy Z Fold5,2025,1108,91964,16,256,MediaTek Dimensity 9400,Exynos 2500,Adreno 750,6600,150,Yes,6.8,1290x2796,120,LTPO AMOLED,48,16,4,8K@24fps,Android,15,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.0,Wi-Fi 6,Rear-mounted,IP67,202,Blue,4.7,8069
PH-989816,Samsung,Galaxy S24,2025,1485,123255,12,256,Exynos 2500,Exynos 2500,Immortalis-G925,5699,100,Yes,6.8,1440x3120,120,LTPO AMOLED,48,12,3,8K@24fps,Android,14,Dual SIM (Nano-SIM),Yes,Yes,5.0,Wi-Fi 7,Under-display,IP52,167,Red,4.6,33914
PH-172961,Samsung,Galaxy Z Flip5,2025,1444,119852,16,256,Apple A18 Pro,A18 Pro,Mali-G715 MC7,5125,100,Yes,7.0,1290x2796,120,OLED,50,8,3,8K@30fps,Android,14,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.1,Wi-Fi 7,Rear-mounted,IP68,186,Silver,4.4,19771
PH-188374,Samsung,Galaxy Z Flip5,2025,1736,144088,16,1024,Google Tensor G4,A17 Pro,Immortalis-G925,6515,80,Yes,6.8,1440x3200,144,AMOLED,108,16,2,4K@120fps,Android,14,Dual SIM,Yes,Yes,5.0,Wi-Fi 6E,Rear-mounted,None,163,Graphite,4.5,8124
PH-150051,Samsung,Galaxy A15,2025,1005,83415,24,1024,Exynos 2500,A18 Pro,Mali-G715 MC7,5928,100,Yes,7.2,1440x3200,120,LTPO AMOLED,50,12,3,8K@24fps,Android,13,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.3,Wi-Fi 5,Side-mounted,IP52,172,Purple,4.6,8533
PH-599387,Samsung,Galaxy A25,2024,1538,127654,16,1024,Exynos 2500,A18 Pro,Apple GPU (5-core),5824,150,Yes,6.8,1800x3200,144,LTPO AMOLED,108,12,3,8K@24fps,Android,15,Dual SIM,Yes,Yes,5.1,Wi-Fi 7,None,IP52,166,Red,4.8,10288
PH-686181,Samsung,Galaxy S23,2026,1123,93209,16,256,Apple A17 Pro,A18 Pro,Adreno 750,5756,150,Yes,6.6,1800x3200,120,LTPO AMOLED,108,20,2,4K@120fps,Android,13,Single SIM,Yes,Yes,5.3,Wi-Fi 5,Side-mounted,None,157,Graphite,4.6,4437
PH-146852,Samsung,Galaxy S24,2026,1463,121429,16,1024,Google Tensor G4,Exynos 2500,Apple GPU (5-core),6843,100,Yes,7.0,1440x3120,144,Super AMOLED,48,16,2,8K@24fps,Android,13,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.2,Wi-Fi 5,None,IP67,196,Gray,4.9,5811
PH-273659,Samsung,Galaxy S23,2026,1574,130642,24,512,Google Tensor G4,Tensor G4,Immortalis-G925,6321,80,Yes,6.9,1440x3200,120,Super AMOLED,12,12,2,4K@60fps,Android,13,Single SIM,Yes,Yes,5.4,Wi-Fi 7,Side-mounted,None,162,Titanium,5.0,21009
PH-521315,Samsung,Galaxy S24,2024,1184,98272,16,512,Google Tensor G4,Dimensity 9400,Apple GPU (6-core),5849,80,Yes,7.1,1800x3200,144,LTPO AMOLED,50,8,2,4K@120fps,Android,15,Single SIM,Yes,Yes,5.0,Wi-Fi 6E,Under-display,IP52,174,Red,4.6,3843
PH-412501,Samsung,Galaxy S24 Ultra,2025,1331,110473,12,512,Apple A18 Pro,Tensor G4,Mali-G715 MC7,5528,100,Yes,7.1,1440x3200,120,Super AMOLED,50,8,3,8K@24fps,Android,14,Dual SIM,Yes,Yes,5.3,Wi-Fi 5,None,IP54,153,Black,4.5,17649
PH-680990,Samsung,Galaxy Z Flip5,2026,1311,108813,24,256,MediaTek Dimensity 9400,Tensor G4,Apple GPU (5-core),6163,100,Yes,6.7,1440x3200,120,Super AMOLED,12,20,2,4K@120fps,Android,13,Dual SIM,Yes,Yes,5.0,Wi-Fi 7,Rear-mounted,None,200,Midnight,5.0,44574
PH-498619,Samsung,Galaxy Z Flip5,2026,1046,86818,24,512,Exynos 2500,Tensor G4,Apple GPU (6-core),5330,150,Yes,6.8,1800x3200,120,Super AMOLED,108,16,4,4K@120fps,Android,14,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.2,Wi-Fi 6,Rear-mounted,IP67,169,Silver,4.5,30143
PH-728635,Samsung,Galaxy Z Fold5,2026,1002,83166,12,1024,Apple A18 Pro,Tensor G4,Adreno 750,6246,100,Yes,6.3,1440x3200,120,AMOLED,64,8,3,8K@24fps,Android,15,Dual SIM (Nano-SIM),Yes,Yes,5.3,Wi-Fi 6,Side-mounted,IP52,193,Green,4.5,24289
PH-302365,Samsung,Galaxy Z Fold5,2024,1776,147408,24,256,MediaTek Dimensity 9400,A18 Pro,Apple GPU (6-core),5575,150,Yes,7.1,1290x2796,144,AMOLED,64,12,2,8K@30fps,Android,15,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.0,Wi-Fi 6E,None,IP54,162,Gold,4.5,12708
PH-791890,Samsung,Galaxy Z Fold5,2026,1066,88478,12,1024,Exynos 2500,Snapdragon 8 Gen 3,Mali-G715 MC7,5260,100,Yes,7.1,1440x3120,120,OLED,12,20,2,4K@60fps,Android,14,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.3,Wi-Fi 6E,Side-mounted,None,183,Green,4.8,32487
PH-479030,Samsung,Galaxy A15,2024,1545,128235,16,512,Exynos 2500,Dimensity 9400,Apple GPU (5-core),5919,100,Yes,6.3,1800x3200,120,AMOLED,48,12,3,4K@120fps,Android,15,Dual SIM,Yes,Yes,5.0,Wi-Fi 7,None,IP52,171,Titanium,4.4,41055
PH-450541,Samsung,Galaxy S23,2024,1348,111884,16,256,Exynos 2500,A18 Pro,Mali-G715 MC7,6704,80,Yes,7.0,1440x3200,120,AMOLED,12,8,2,8K@24fps,Android,15,Dual SIM,Yes,Yes,5.1,Wi-Fi 5,None,IP52,154,Midnight,4.9,40035
PH-756602,Samsung,Galaxy S23,2024,1572,130476,24,256,Google Tensor G4,Exynos 2500,Mali-G715 MC7,5106,100,Yes,7.1,1440x3120,144,AMOLED,64,20,3,4K@60fps,Android,15,Dual SIM,Yes,Yes,5.3,Wi-Fi 6E,Under-display,IP52,156,White,4.8,815
PH-724086,Samsung,Galaxy S23,2024,1652,137116,24,256,MediaTek Dimensity 9400,Snapdragon 8 Gen 3,Adreno 750,6042,100,Yes,6.6,1290x2796,144,LTPO AMOLED,108,20,4,4K@120fps,Android,15,Single SIM,Yes,Yes,5.1,Wi-Fi 7,Rear-mounted,None,196,Graphite,4.8,19085
PH-486746,Samsung,Galaxy S24 Ultra,2026,1148,95284,24,1024,Snapdragon 8 Gen 3,A17 Pro,Immortalis-G925,5117,80,Yes,6.8,1440x3120,120,Super AMOLED,108,16,4,4K@120fps,Android,14,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.2,Wi-Fi 6,Side-mounted,IP68,177,Black,4.6,32511
PH-330063,Samsung,Galaxy A25,2026,1638,135954,12,512,MediaTek Dimensity 9400,Snapdragon 8 Gen 3,Apple GPU (6-core),5436,80,Yes,6.7,1440x3200,144,AMOLED,50,8,4,4K@60fps,Android,14,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.1,Wi-Fi 6E,Side-mounted,IP52,201,Silver,4.8,12974
PH-397901,Samsung,Galaxy A25,2025,1347,111801,24,256,Snapdragon 8 Gen 3,Exynos 2500,Immortalis-G925,6735,150,Yes,6.5,1440x3200,120,Super AMOLED,50,12,3,8K@24fps,Android,14,Dual SIM (Nano-SIM),Yes,Yes,5.1,Wi-Fi 7,Side-mounted,IP52,151,Blue,4.5,8581
PH-933511,Samsung,Galaxy Z Fold5,2026,1383,114789,16,1024,Google Tensor G4,A17 Pro,Immortalis-G925,5651,150,Yes,6.7,1800x3200,120,OLED,12,16,2,8K@30fps,Android,15,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.1,Wi-Fi 5,None,None,152,White,4.9,10982
PH-633320,Samsung,Galaxy S24,2025,1475,122425,16,1024,Google Tensor G4,A18 Pro,Mali-G715 MC7,5366,100,Yes,6.9,1800x3200,144,AMOLED,48,12,3,8K@30fps,Android,13,Dual SIM (Nano-SIM),Yes,Yes,5.3,Wi-Fi 7,Under-display,IP67,195,Midnight,5.0,36090
PH-188876,Samsung,Galaxy A25,2025,1360,112880,16,1024,Apple A17 Pro,A18 Pro,Apple GPU (6-core),5471,150,Yes,6.3,1440x3120,144,OLED,12,12,2,8K@24fps,Android,14,Dual SIM,Yes,Yes,5.2,Wi-Fi 5,Rear-mounted,None,177,Gold,4.7,35835
PH-774920,Samsung,Galaxy S23,2024,1073,89059,12,256,Exynos 2500,Exynos 2500,Apple GPU (6-core),5737,80,Yes,6.8,1800x3200,144,LTPO AMOLED,108,16,2,4K@120fps,Android,14,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.3,Wi-Fi 5,None,None,162,Blue,4.8,26060
PH-338633,Samsung,Galaxy S24 Ultra,2025,1601,132883,12,1024,Apple A18 Pro,Exynos 2500,Apple GPU (5-core),6609,150,Yes,7.0,1440x3120,144,LTPO AMOLED,64,8,3,8K@30fps,Android,13,Dual SIM (Nano-SIM),Yes,Yes,5.0,Wi-Fi 7,Rear-mounted,IP67,171,Silver,4.9,27479
PH-546399,Samsung,Galaxy S24 Ultra,2025,1023,84909,16,1024,Apple A18 Pro,Dimensity 9400,Apple GPU (5-core),6162,80,Yes,7.1,1440x3120,120,AMOLED,48,20,2,4K@120fps,Android,14,Dual SIM (Nano-SIM),Yes,Yes,5.0,Wi-Fi 6,Side-mounted,None,171,Blue,4.7,2111
PH-966621,Samsung,Galaxy S24,2024,1395,115785,12,256,MediaTek Dimensity 9400,A17 Pro,Apple GPU (5-core),5581,80,Yes,6.5,1800x3200,120,Super AMOLED,12,12,2,8K@24fps,Android,15,Dual SIM,Yes,Yes,5.3,Wi-Fi 6,Under-display,IP54,179,Midnight,4.4,28334
PH-957626,Samsung,Galaxy S24 Ultra,2026,1601,132883,24,512,Snapdragon 8 Gen 3,A18 Pro,Mali-G715 MC7,5415,150,Yes,6.9,1290x2796,144,LTPO AMOLED,108,20,3,8K@24fps,Android,13,Dual SIM,Yes,Yes,5.2,Wi-Fi 7,Rear-mounted,IP67,167,Purple,4.5,40185
PH-963428,Samsung,Galaxy S23,2024,1750,145250,12,1024,MediaTek Dimensity 9400,Dimensity 9400,Apple GPU (6-core),5884,100,Yes,6.6,1440x3200,120,OLED,48,20,3,4K@60fps,Android,13,Dual SIM,Yes,Yes,5.4,Wi-Fi 6E,None,IP68,194,Blue,4.7,16575
PH-317445,Samsung,Galaxy A15,2024,1711,142013,12,1024,Snapdragon 8 Gen 3,Snapdragon 8 Gen 3,Apple GPU (6-core),6383,150,Yes,6.7,1800x3200,144,AMOLED,50,20,3,8K@24fps,Android,13,Single SIM,Yes,Yes,5.3,Wi-Fi 6,None,IP67,197,Blue,4.6,11189
PH-979226,Samsung,Galaxy Z Fold5,2024,1127,93541,12,512,Apple A18 Pro,A17 Pro,Immortalis-G925,6094,150,Yes,6.7,1440x3200,120,LTPO AMOLED,108,12,3,4K@60fps,Android,15,Dual SIM,Yes,Yes,5.3,Wi-Fi 6E,None,IP52,192,Titanium,4.9,315
PH-151028,Samsung,Galaxy S24 Ultra,2024,1204,99932,16,256,Snapdragon 8 Gen 3,Exynos 2500,Immortalis-G925,5187,80,Yes,6.7,1440x3200,120,LTPO AMOLED,64,8,3,4K@120fps,Android,15,Single SIM,Yes,Yes,5.4,Wi-Fi 6,None,IP68,171,White,4.9,15241
PH-324164,Samsung,Galaxy S23,2025,1411,117113,12,256,Snapdragon 8 Gen 3,Snapdragon 8 Gen 3,Immortalis-G925,6339,100,Yes,6.3,1290x2796,120,Super AMOLED,108,20,2,8K@30fps,Android,13,Dual SIM (Nano-SIM),Yes,Yes,5.3,Wi-Fi 6,Rear-mounted,IP54,179,Gray,4.5,49929
PH-821027,Samsung,Galaxy A15,2024,1623,134709,16,256,Snapdragon 8 Gen 3,Tensor G4,Adreno 750,6867,150,Yes,6.7,1800x3200,120,OLED,64,12,4,4K@60fps,Android,13,Dual SIM (Nano-SIM),Yes,Yes,5.3,Wi-Fi 6E,Under-display,IP54,182,Purple,4.8,13404
PH-773226,Samsung,Galaxy Z Flip5,2026,1756,145748,24,512,Exynos 2500,A17 Pro,Adreno 750,6796,100,Yes,6.4,1290x2796,144,LTPO AMOLED,50,12,2,4K@60fps,Android,13,Single SIM,Yes,Yes,5.4,Wi-Fi 7,Rear-mounted,IP54,191,Green,4.9,41283
PH-106336,Apple,iPhone 15,2022,186,15438,4,64,A17 Pro,A17 Pro,Apple GPU (6-core),3418,18,No,6.1,720x1600,60,AMOLED,48,12,3,1080p@30fps,iOS,18,Dual SIM (Nano-SIM/eSIM),Yes,No,5.1,Wi-Fi 6E,None,IP52,210,Graphite,4.1,26109
PH-496065,Apple,iPhone 15 Pro,2023,260,21580,6,256,A18 Pro,A18 Pro,Apple GPU (5-core),3319,33,No,6.0,1080x2400,60,AMOLED,64,16,3,4K@30fps,iOS,18,Dual SIM,No,No,5.2,Wi-Fi 6,None,IP54,202,Blue,4.1,12437
PH-104383,Apple,iPhone 15 Pro Max,2024,275,22825,8,128,A16 Bionic,A16 Bionic,Apple GPU (5-core),3828,33,No,6.8,720x1600,60,AMOLED,48,20,3,4K@30fps,iOS,18,Dual SIM,Yes,No,5.3,Wi-Fi 7,Under-display,IP54,198,Green,3.8,2271
PH-952624,Apple,iPhone 14 Plus,2024,187,15521,8,256,A16 Bionic,A16 Bionic,Apple GPU (5-core),3535,45,No,6.4,1080x2400,60,AMOLED,108,8,4,4K@30fps,iOS,18,Dual SIM (Nano-SIM),Yes,No,5.2,Wi-Fi 7,Rear-mounted,IP68,184,Red,3.7,5834
PH-214582,Apple,iPhone 15 Plus,2023,203,16849,4,128,A18 Pro,A18 Pro,Apple GPU (6-core),3815,22,No,6.0,720x1600,60,AMOLED,48,16,2,1080p@30fps,iOS,17,Dual SIM,No,No,5.3,Wi-Fi 6,Under-display,IP54,206,Black,3.5,49156
PH-291605,Apple,iPhone 15 Pro Max,2023,177,14691,6,128,A16 Bionic,A16 Bionic,Apple GPU (6-core),4303,18,No,6.1,720x1600,60,AMOLED,12,8,2,1080p@30fps,iOS,17,Dual SIM,No,No,5.1,Wi-Fi 5,None,None,199,Gold,3.6,49906
PH-378749,Apple,iPhone 15 Pro Max,2023,236,19588,8,128,A17 Pro,A17 Pro,Apple GPU (5-core),3759,22,No,6.8,1080x2400,60,IPS LCD,64,12,2,4K@30fps,iOS,17,Dual SIM (Nano-SIM),No,No,5.3,Wi-Fi 7,None,IP54,198,Black,4.0,41826
PH-952092,Apple,iPhone 14 Plus,2024,233,19339,6,64,A18 Pro,A18 Pro,Apple GPU (5-core),4388,33,No,6.2,1080x2400,60,AMOLED,108,12,4,1080p@30fps,iOS,18,Dual SIM,No,No,5.2,Wi-Fi 7,Under-display,IP68,200,White,4.0,31609
PH-794830,Apple,iPhone 15 Pro,2022,172,14276,4,64,A18 Pro,A18 Pro,Apple GPU (6-core),3216,33,No,6.8,720x1600,60,AMOLED,48,20,2,1080p@30fps,iOS,17,Dual SIM (Nano-SIM),No,No,5.3,Wi-Fi 7,None,IP54,185,Silver,4.2,16989
PH-221309,Apple,iPhone 14,2022,198,16434,4,128,A18 Pro,A18 Pro,Apple GPU (5-core),3237,45,No,6.3,1080x2400,60,AMOLED,50,16,4,1080p@30fps,iOS,18,Dual SIM,No,No,5.4,Wi-Fi 7,Rear-mounted,IP54,199,Midnight,3.9,14356
PH-624112,Apple,iPhone 16,2022,187,15521,8,128,A18 Pro,A18 Pro,Apple GPU (5-core),4362,10,No,6.5,1080x2400,60,AMOLED,64,8,3,1080p@30fps,iOS,17,Dual SIM,No,No,5.1,Wi-Fi 7,None,IP67,207,Gray,4.2,10442
PH-122613,Apple,iPhone 15 Pro Max,2023,271,22493,6,256,A16 Bionic,A16 Bionic,Apple GPU (6-core),3713,33,No,6.3,1080x2400,60,IPS LCD,64,12,4,4K@30fps,iOS,18,Dual SIM (Nano-SIM),Yes,No,5.1,Wi-Fi 6,Under-display,IP54,193,Red,3.7,42689
PH-109576,Apple,iPhone 15 Plus,2022,246,20418,8,64,A18 Pro,A18 Pro,Apple GPU (6-core),3874,18,No,6.7,720x1600,60,AMOLED,64,12,2,1080p@30fps,iOS,18,Dual SIM (Nano-SIM),No,No,5.4,Wi-Fi 6,None,IP52,197,Green,4.2,42628
PH-500661,Apple,iPhone 15,2023,179,14857,4,64,A17 Pro,A17 Pro,Apple GPU (5-core),3169,10,No,6.4,1080x2400,60,IPS LCD,64,20,3,1080p@30fps,iOS,17,Single SIM,Yes,No,5.3,Wi-Fi 5,None,None,207,Gold,3.7,34749
PH-612295,Apple,iPhone 14,2024,181,15023,8,256,A16 Bionic,A16 Bionic,Apple GPU (5-core),3424,10,No,6.1,720x1600,60,IPS LCD,12,16,2,1080p@30fps,iOS,18,Dual SIM (Nano-SIM),Yes,No,5.4,Wi-Fi 6,None,IP52,219,Silver,3.6,19710
PH-148408,Apple,iPhone 15,2024,185,15355,8,128,A16 Bionic,A16 Bionic,Apple GPU (5-core),4181,33,No,6.6,720x1600,60,IPS LCD,50,12,2,4K@30fps,iOS,17,Dual SIM (Nano-SIM/eSIM),Yes,No,5.0,Wi-Fi 6E,Rear-mounted,IP68,197,Gray,3.9,10713
PH-519492,Apple,iPhone 14,2023,186,15438,8,128,A18 Pro,A18 Pro,Apple GPU (5-core),4097,18,No,6.1,720x1600,60,AMOLED,50,20,3,1080p@30fps,iOS,18,Dual SIM,Yes,No,5.4,Wi-Fi 5,None,IP52,192,Graphite,4.2,41964
PH-193296,Apple,iPhone 14,2023,220,18260,4,64,A18 Pro,A18 Pro,Apple GPU (6-core),3020,10,No,6.3,1080x2400,60,IPS LCD,108,16,4,1080p@30fps,iOS,17,Dual SIM (Nano-SIM),No,No,5.3,Wi-Fi 6,Rear-mounted,None,199,Gold,4.2,38978
PH-990901,Apple,iPhone 15,2024,152,12616,4,128,A18 Pro,A18 Pro,Apple GPU (5-core),4406,45,No,6.6,1080x2400,60,AMOLED,48,20,3,4K@30fps,iOS,18,Single SIM,Yes,No,5.2,Wi-Fi 5,Rear-mounted,IP68,183,Graphite,3.6,5917
PH-765506,Apple,iPhone 15 Pro Max,2024,192,15936,4,64,A17 Pro,A17 Pro,Apple GPU (6-core),4178,10,No,6.1,1080x2400,60,IPS LCD,12,12,2,4K@30fps,iOS,18,Single SIM,No,No,5.4,Wi-Fi 5,None,IP54,210,Gray,4.2,34319
PH-336001,Apple,iPhone 15,2023,240,19920,4,256,A17 Pro,A17 Pro,Apple GPU (6-core),3104,33,No,6.4,1080x2400,60,AMOLED,50,12,2,1080p@30fps,iOS,17,Dual SIM (Nano-SIM/eSIM),No,No,5.4,Wi-Fi 7,Side-mounted,IP67,198,Black,4.2,40349
PH-582716,Apple,iPhone 15 Plus,2023,239,19837,4,64,A16 Bionic,A16 Bionic,Apple GPU (6-core),4479,18,No,6.3,1080x2400,60,IPS LCD,12,12,2,1080p@30fps,iOS,18,Dual SIM (Nano-SIM),No,No,5.2,Wi-Fi 6E,None,IP54,181,Gold,3.8,17670
PH-213974,Apple,iPhone 15 Plus,2022,261,21663,4,128,A17 Pro,A17 Pro,Apple GPU (6-core),3011,22,No,6.7,720x1600,60,IPS LCD,48,20,4,1080p@30fps,iOS,18,Dual SIM (Nano-SIM/eSIM),Yes,No,5.1,Wi-Fi 6E,None,None,187,Red,3.6,48630
PH-984015,Apple,iPhone 14 Plus,2022,155,12865,4,64,A18 Pro,A18 Pro,Apple GPU (5-core),3258,18,No,6.3,1080x2400,60,AMOLED,50,16,3,4K@30fps,iOS,17,Single SIM,No,No,5.1,Wi-Fi 6E,Side-mounted,IP67,218,Red,3.7,16220
PH-798698,Apple,iPhone 16,2022,176,14608,6,256,A17 Pro,A17 Pro,Apple GPU (5-core),4435,45,No,6.5,720x1600,60,AMOLED,48,20,2,1080p@30fps,iOS,17,Dual SIM (Nano-SIM/eSIM),No,No,5.3,Wi-Fi 6E,Under-display,IP54,212,Graphite,3.9,27933
PH-602472,Apple,iPhone 14 Plus,2023,227,18841,8,64,A16 Bionic,A16 Bionic,Apple GPU (5-core),3225,22,No,6.3,720x1600,60,AMOLED,50,20,3,4K@30fps,iOS,18,Dual SIM (Nano-SIM/eSIM),No,No,5.2,Wi-Fi 6E,Rear-mounted,IP52,220,White,3.8,43850
PH-114325,Apple,iPhone 15,2022,242,20086,6,128,A16 Bionic,A16 Bionic,Apple GPU (5-core),4206,45,No,6.5,720x1600,60,IPS LCD,48,20,2,4K@30fps,iOS,18,Single SIM,No,No,5.4,Wi-Fi 6,Side-mounted,IP54,216,Silver,3.7,27417
PH-677236,Apple,iPhone 15 Plus,2024,264,21912,6,128,A17 Pro,A17 Pro,Apple GPU (5-core),4289,10,No,6.7,720x1600,60,AMOLED,108,8,4,4K@30fps,iOS,17,Single SIM,No,No,5.3,Wi-Fi 7,None,IP68,205,Titanium,3.8,17802
PH-316976,Apple,iPhone 15,2022,152,12616,8,64,A16 Bionic,A16 Bionic,Apple GPU (5-core),4050,33,No,6.4,720x1600,60,IPS LCD,108,12,3,1080p@30fps,iOS,17,Dual SIM (Nano-SIM),Yes,No,5.0,Wi-Fi 6,Under-display,None,208,White,3.7,101
PH-780154,Apple,iPhone 16,2023,217,18011,6,64,A18 Pro,A18 Pro,Apple GPU (6-core),4478,18,No,6.3,1080x2400,60,IPS LCD,12,8,2,4K@30fps,iOS,17,Dual SIM (Nano-SIM/eSIM),Yes,No,5.1,Wi-Fi 6E,Rear-mounted,IP54,193,Titanium,3.7,41284
PH-946969,Apple,iPhone 14,2022,261,21663,6,64,A17 Pro,A17 Pro,Apple GPU (5-core),3754,18,No,6.7,720x1600,60,AMOLED,50,12,2,1080p@30fps,iOS,17,Dual SIM,No,No,5.3,Wi-Fi 6,None,IP68,206,White,3.6,47478
PH-652367,Apple,iPhone 16,2024,248,20584,4,128,A16 Bionic,A16 Bionic,Apple GPU (5-core),3042,10,No,6.7,1080x2400,60,IPS LCD,12,12,2,4K@30fps,iOS,18,Single SIM,Yes,No,5.2,Wi-Fi 6E,None,IP54,177,Silver,3.6,3671
PH-669928,Apple,iPhone 15 Pro Max,2024,155,12865,8,64,A16 Bionic,A16 Bionic,Apple GPU (5-core),3091,10,No,6.4,1080x2400,60,AMOLED,48,16,4,1080p@30fps,iOS,18,Dual SIM,No,No,5.3,Wi-Fi 6,Side-mounted,IP54,207,White,4.1,18478
PH-474664,Apple,iPhone 16,2023,171,14193,4,128,A18 Pro,A18 Pro,Apple GPU (6-core),3088,45,No,6.1,720x1600,60,AMOLED,50,20,4,4K@30fps,iOS,17,Dual SIM,No,No,5.1,Wi-Fi 6,Rear-mounted,IP54,208,Purple,3.7,29284
PH-856383,Apple,iPhone 15 Pro,2022,259,21497,4,256,A17 Pro,A17 Pro,Apple GPU (6-core),4488,22,No,6.1,1080x2400,60,AMOLED,48,12,3,4K@30fps,iOS,18,Single SIM,No,No,5.3,Wi-Fi 5,None,None,183,Titanium,3.6,45459
