Phone_ID,Brand,Model,Release_Year,Price_USD,Price_INR,RAM_GB,Storage_GB,Processor,Chipset,GPU,Battery_mAh,Charging_Watts,Wireless_Charging,Display_Size_Inches,Resolution,Refresh_Rate_Hz,Display_Type,Rear_Camera_MP,Front_Camera_MP,Number_of_Rear_Cameras,Video_Recording,Operating_System,OS_Version,SIM_Type,Has_5G,Has_NFC,Bluetooth_Version,WiFi_Standard,Fingerprint_Type,Water_Resistance,Weight_Grams,Color,User_Rating,Number_of_Reviews
PH-157395,Oppo,Find X6,2026,730,60590,8,512,MediaTek Dimensity 9200+,Dimensity 9200+,Mali-G710 MC10,4501,100,Yes,6.3,1440x3200,120,AMOLED,48,16,2,4K@60fps,Android,13,Single SIM,Yes,Yes,5.1,Wi-Fi 6,Under-display,IP54,183,Red,4.7,49394
PH-950883,Oppo,Reno 10,2026,966,80178,16,256,Google Tensor G3,Snapdragon 8 Gen 2,Immortalis-G720,5053,80,Yes,6.7,1440x3200,120,AMOLED,50,8,3,4K@60fps,Android,13,Dual SIM,Yes,Yes,5.4,Wi-Fi 6E,Under-display,IP54,178,White,4.8,14
PH-444588,Oppo,A98,2026,939,77937,16,512,Snapdragon 8 Gen 2,Snapdragon 8+ Gen 1,Mali-G710 MC10,5309,67,Yes,6.7,1290x2796,120,OLED,12,20,2,4K@60fps,Android,14,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.1,Wi-Fi 5,Side-mounted,None,178,Gray,4.8,48984
PH-992961,Oppo,Reno 10,2025,974,80842,12,256,Google Tensor G3,Snapdragon 8+ Gen 1,Adreno 735,4616,100,Yes,6.6,1440x3200,120,AMOLED,64,16,4,4K@120fps,Android,14,Single SIM,Yes,Yes,5.0,Wi-Fi 5,Under-display,IP54,165,Red,4.6,32436
PH-299718,Oppo,Find X7,2024,912,75696,16,256,Exynos 2400,Tensor G3,Xclipse 920,4966,67,Yes,6.4,1290x2796,120,OLED,64,8,3,8K@24fps,Android,13,Single SIM,Yes,Yes,5.3,Wi-Fi 6E,Rear-mounted,IP52,163,White,4.6,14970
PH-122791,Oppo,Find X6,2025,703,58349,8,512,Exynos 2400,Snapdragon 8+ Gen 1,Xclipse 920,4754,67,Yes,6.3,1290x2796,144,OLED,64,20,2,8K@30fps,Android,13,Single SIM,Yes,Yes,5.1,Wi-Fi 6E,Rear-mounted,IP52,162,Midnight,4.5,926
PH-248399,Oppo,Find X7,2025,763,63329,12,512,Snapdragon 8+ Gen 1,Snapdragon 8 Gen 2,Adreno 735,5202,45,Yes,6.2,1560x3120,144,AMOLED,12,16,2,4K@120fps,Android,15,Single SIM,Yes,Yes,5.3,Wi-Fi 5,Rear-mounted,IP68,201,Black,4.3,22390
PH-795983,Oppo,Oppo F25 Pro,2025,946,78518,16,512,Google Tensor G3,Dimensity 9200+,Immortalis-G720,4598,100,Yes,6.2,1560x3120,120,LTPO AMOLED,48,12,4,4K@120fps,Android,13,Dual SIM,Yes,Yes,5.4,Wi-Fi 6,None,None,170,Green,4.4,33110
PH-634650,Oppo,Oppo F25 Pro,2024,964,80012,8,256,Google Tensor G3,Snapdragon 8+ Gen 1,Adreno 735,4680,45,Yes,6.5,1440x3200,120,AMOLED,50,16,2,4K@120fps,Android,15,Dual SIM (Nano-SIM),Yes,Yes,5.3,Wi-Fi 6E,Rear-mounted,IP52,162,Titanium,4.6,30865
PH-883170,Oppo,Find X6,2026,728,60424,12,256,Snapdragon 8 Gen 2,Snapdragon 8+ Gen 1,Mali-G710 MC10,5396,80,Yes,6.6,1560x3120,144,LTPO AMOLED,50,16,4,4K@60fps,Android,13,Single SIM,Yes,Yes,5.0,Wi-Fi 5,None,None,205,Midnight,4.8,38261
PH-408197,Oppo,Find X6,2024,672,55776,16,256,MediaTek Dimensity 9200+,Snapdragon 8 Gen 2,Mali-G710 MC10,5139,80,Yes,6.6,1560x3120,144,OLED,50,8,4,4K@120fps,Android,14,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.2,Wi-Fi 5,None,IP54,178,Gold,4.3,36253
PH-972275,Oppo,Reno 11,2026,969,80427,8,256,Exynos 2400,Dimensity 9200+,Immortalis-G720,4844,67,Yes,6.3,1440x3200,120,AMOLED,64,20,3,4K@120fps,Android,14,Single SIM,Yes,Yes,5.3,Wi-Fi 6,Side-mounted,IP52,166,Gray,4.3,19369
PH-960315,Oppo,Oppo F25 Pro,2024,640,53120,12,256,Google Tensor G3,Exynos 2400,Adreno 735,4856,100,Yes,6.7,1440x3200,120,LTPO AMOLED,50,20,4,8K@24fps,Android,13,Dual SIM (Nano-SIM),Yes,Yes,5.4,Wi-Fi 6,Under-display,None,189,Purple,4.6,9752
PH-486449,Oppo,Find X7,2025,936,77688,16,256,Exynos 2400,Exynos 2400,Mali-G710 MC10,4902,45,Yes,6.7,1560x3120,144,AMOLED,48,12,3,4K@120fps,Android,14,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.0,Wi-Fi 7,Side-mounted,IP52,183,Black,4.4,27694
PH-698063,Oppo,Find X7,2026,915,75945,12,256,Exynos 2400,Snapdragon 8+ Gen 1,Immortalis-G720,5406,67,Yes,6.3,1560x3120,144,OLED,12,16,2,8K@24fps,Android,13,Single SIM,Yes,Yes,5.3,Wi-Fi 6E,None,IP68,169,Gray,4.3,18995
PH-172567,Oppo,Find X7,2024,812,67396,16,256,Snapdragon 8 Gen 2,Tensor G3,Immortalis-G720,5257,45,Yes,6.2,1290x2796,144,LTPO AMOLED,50,8,2,4K@120fps,Android,15,Dual SIM,Yes,Yes,5.3,Wi-Fi 6E,Rear-mounted,None,194,Red,4.8,35408
PH-758173,Oppo,Oppo F25 Pro,2026,655,54365,16,512,Exynos 2400,Exynos 2400,Mali-G710 MC10,5023,80,Yes,6.4,1440x3200,144,LTPO AMOLED,48,20,2,8K@30fps,Android,14,Single SIM,Yes,Yes,5.4,Wi-Fi 7,None,IP54,184,Blue,4.2,32733
PH-203274,Oppo,A98,2024,809,67147,12,256,Exynos 2400,Snapdragon 8 Gen 2,Xclipse 920,4896,80,Yes,6.8,1560x3120,144,AMOLED,64,12,4,8K@30fps,Android,14,Dual SIM (Nano-SIM),Yes,Yes,5.3,Wi-Fi 7,Side-mounted,IP67,189,Green,4.3,45774
PH-553490,Oppo,Find X7,2026,921,76443,16,512,MediaTek Dimensity 9200+,Tensor G3,Adreno 735,4621,100,Yes,6.3,1560x3120,120,OLED,50,20,2,4K@120fps,Android,15,Dual SIM (Nano-SIM),Yes,Yes,5.4,Wi-Fi 5,None,IP68,170,Midnight,4.4,35269
PH-852659,Oppo,Reno 11,2024,613,50879,12,256,MediaTek Dimensity 9200+,Snapdragon 8+ Gen 1,Adreno 740,5092,80,Yes,6.7,1440x3200,144,LTPO AMOLED,48,12,4,4K@60fps,Android,14,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.3,Wi-Fi 7,Side-mounted,IP67,192,Silver,4.7,16292
PH-778818,Oppo,Oppo F25 Pro,2026,906,75198,12,256,Google Tensor G3,Snapdragon 8+ Gen 1,Adreno 735,5048,67,Yes,6.5,1560x3120,144,OLED,64,8,2,4K@60fps,Android,13,Dual SIM,Yes,Yes,5.4,Wi-Fi 7,Rear-mounted,None,163,Purple,4.4,13963
PH-682277,Oppo,Oppo F25 Pro,2025,994,82502,8,512,MediaTek Dimensity 9200+,Snapdragon 8 Gen 2,Xclipse 920,4774,45,Yes,6.8,1560x3120,120,AMOLED,50,16,2,8K@24fps,Android,13,Dual SIM,Yes,Yes,5.2,Wi-Fi 5,Side-mounted,IP67,185,Gray,4.4,31367
PH-374780,Oppo,Oppo F25 Pro,2026,784,65072,16,512,Snapdragon 8+ Gen 1,Exynos 2400,Adreno 740,5042,80,Yes,6.6,1290x2796,120,AMOLED,108,12,3,8K@30fps,Android,14,Dual SIM (Nano-SIM),Yes,Yes,5.2,Wi-Fi 6E,Rear-mounted,None,170,Red,4.4,40485
PH-124404,Oppo,Find X6,2024,663,55029,16,256,Snapdragon 8+ Gen 1,Dimensity 9200+,Mali-G710 MC10,5105,80,Yes,6.2,1290x2796,120,LTPO AMOLED,64,20,2,8K@24fps,Android,13,Dual SIM,Yes,Yes,5.2,Wi-Fi 5,Under-display,None,177,White,4.6,26959
PH-304893,Oppo,Find X7,2026,645,53535,12,256,Exynos 2400,Snapdragon 8+ Gen 1,Mali-G710 MC10,5496,100,Yes,6.3,1440x3200,120,LTPO AMOLED,12,8,2,4K@120fps,Android,15,Dual SIM,Yes,Yes,5.1,Wi-Fi 6E,Under-display,IP52,195,Purple,4.7,10073
PH-739015,Oppo,Reno 11,2026,694,57602,12,512,MediaTek Dimensity 9200+,Snapdragon 8 Gen 2,Mali-G710 MC10,4626,67,Yes,6.3,1560x3120,120,LTPO AMOLED,108,12,2,8K@30fps,Android,15,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.0,Wi-Fi 7,Under-display,None,175,Titanium,4.4,29555
PH-903753,Oppo,Reno 11,2025,729,60507,8,256,Exynos 2400,Exynos 2400,Adreno 735,4878,100,Yes,6.3,1440x3200,144,OLED,64,8,2,8K@24fps,Android,13,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.3,Wi-Fi 6E,Rear-mounted,IP54,174,Gray,4.7,21171
PH-947900,Oppo,A98,2025,636,52788,12,512,MediaTek Dimensity 9200+,Exynos 2400,Adreno 740,4916,45,Yes,6.8,1290x2796,144,LTPO AMOLED,12,8,2,4K@60fps,Android,13,Single SIM,Yes,Yes,5.1,Wi-Fi 5,Under-display,IP54,201,Black,4.6,14952
PH-518462,Oppo,Find X7,2025,825,68475,16,512,Snapdragon 8 Gen 2,Dimensity 9200+,Mali-G710 MC10,4734,45,Yes,6.5,1440x3200,144,AMOLED,64,12,4,4K@120fps,Android,15,Dual SIM,Yes,Yes,5.2,Wi-Fi 6,Rear-mounted,None,198,Graphite,4.8,6543
PH-759010,Oppo,Reno 10,2026,899,74617,16,256,Snapdragon 8+ Gen 1,Exynos 2400,Immortalis-G720,4663,45,Yes,6.7,1290x2796,144,AMOLED,50,20,3,8K@24fps,Android,14,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.4,Wi-Fi 6,Under-display,IP52,175,Black,4.6,48496
PH-611968,Oppo,Reno 11,2024,852,70716,8,512,Snapdragon 8+ Gen 1,Snapdragon 8+ Gen 1,Immortalis-G720,4797,100,Yes,6.7,1290x2796,144,LTPO AMOLED,64,8,3,4K@120fps,Android,15,Dual SIM (Nano-SIM),Yes,Yes,5.2,Wi-Fi 6E,Under-display,None,174,Silver,4.5,24076
PH-764460,Oppo,A98,2025,688,57104,16,512,Snapdragon 8+ Gen 1,Tensor G3,Adreno 735,4599,45,Yes,6.5,1290x2796,120,OLED,48,8,2,8K@24fps,Android,13,Dual SIM,Yes,Yes,5.3,Wi-Fi 6E,Under-display,None,194,Silver,4.2,43238
PH-837311,Oppo,Oppo F25 Pro,2026,831,68973,12,512,Snapdragon 8+ Gen 1,Snapdragon 8+ Gen 1,Immortalis-G720,5280,100,Yes,6.6,1560x3120,120,OLED,50,16,4,4K@120fps,Android,15,Single SIM,Yes,Yes,5.1,Wi-Fi 5,Rear-mounted,IP54,205,Purple,4.4,15168
PH-364005,Oppo,Find X7,2026,857,71131,12,512,Google Tensor G3,Tensor G3,Mali-G710 MC10,4541,80,Yes,6.6,1440x3200,144,LTPO AMOLED,108,12,3,8K@30fps,Android,14,Dual SIM,Yes,Yes,5.2,Wi-Fi 5,None,IP67,201,Graphite,4.6,37484
PH-281301,Oppo,Reno 10,2026,996,82668,8,256,Exynos 2400,Snapdragon 8 Gen 2,Adreno 735,5229,45,Yes,6.3,1440x3200,144,LTPO AMOLED,64,16,4,8K@24fps,Android,13,Dual SIM (Nano-SIM),Yes,Yes,5.0,Wi-Fi 7,None,IP67,184,Gray,4.7,46985
PH-224125,Oppo,Reno 10,2025,666,55278,12,256,Google Tensor G3,Exynos 2400,Adreno 735,4921,67,Yes,6.7,1560x3120,144,OLED,50,12,3,8K@24fps,Android,15,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.3,Wi-Fi 7,None,IP54,173,Purple,4.8,1852
PH-329553,Oppo,Reno 11,2024,741,61503,16,256,Google Tensor G3,Snapdragon 8 Gen 2,Adreno 735,4829,100,Yes,6.2,1560x3120,144,OLED,12,20,2,8K@30fps,Android,15,Single SIM,Yes,Yes,5.3,Wi-Fi 7,Under-display,None,190,Titanium,4.6,41385
PH-161073,Oppo,A98,2024,614,50962,12,256,Google Tensor G3,Exynos 2400,Immortalis-G720,4882,100,Yes,6.1,1560x3120,120,AMOLED,48,12,3,8K@30fps,Android,15,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.2,Wi-Fi 5,Side-mounted,IP68,172,Blue,4.3,22550
PH-701193,Oppo,Find X7,2026,857,71131,12,256,MediaTek Dimensity 9200+,Snapdragon 8 Gen 2,Mali-G710 MC10,4877,45,Yes,6.2,1440x3200,144,OLED,108,8,4,8K@24fps,Android,13,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.4,Wi-Fi 7,Side-mounted,IP52,188,Gold,4.5,48974
PH-701612,Oppo,Reno 10,2024,951,78933,16,256,Snapdragon 8+ Gen 1,Dimensity 9200+,Mali-G710 MC10,5232,80,Yes,6.6,1290x2796,144,OLED,108,20,3,8K@30fps,Android,14,Dual SIM (Nano-SIM),Yes,Yes,5.0,Wi-Fi 6E,Rear-mounted,IP54,162,Black,4.7,19640
PH-740659,Oppo,Find X6,2026,1507,125081,12,1024,Apple A18 Pro,Tensor G4,Mali-G715 MC7,5795,100,Yes,6.9,1290x2796,144,AMOLED,50,12,4,8K@30fps,Android,15,Dual SIM (Nano-SIM),Yes,Yes,5.0,Wi-Fi 6,Under-display,IP68,178,Silver,4.6,12337
PH-941978,Oppo,Reno 11,2026,1532,127156,16,256,Snapdragon 8 Gen 3,Tensor G4,Apple GPU (6-core),5197,150,Yes,6.9,1440x3120,144,LTPO AMOLED,48,16,4,4K@60fps,Android,15,Single SIM,Yes,Yes,5.0,Wi-Fi 6E,None,None,168,Purple,4.7,16865
PH-838967,Oppo,Find X6,2024,1081,89723,24,512,Snapdragon 8 Gen 3,Snapdragon 8 Gen 3,Adreno 750,6650,80,Yes,6.3,1440x3120,144,AMOLED,48,16,3,4K@120fps,Android,13,Dual SIM,Yes,Yes,5.1,Wi-Fi 6,Rear-mounted,IP68,159,Blue,4.8,16552
PH-404536,Oppo,Reno 11,2025,1159,96197,12,1024,Apple A18 Pro,Snapdragon 8 Gen 3,Immortalis-G925,6481,80,Yes,6.7,1440x3200,144,Super AMOLED,64,8,2,4K@60fps,Android,15,Dual SIM (Nano-SIM),Yes,Yes,5.2,Wi-Fi 7,Rear-mounted,IP54,166,Gold,4.6,34645
PH-861741,Oppo,Reno 11,2026,1261,104663,16,1024,Exynos 2500,Exynos 2500,Apple GPU (5-core),6408,80,Yes,6.7,1440x3200,120,AMOLED,64,8,4,8K@24fps,Android,14,Dual SIM,Yes,Yes,5.2,Wi-Fi 5,None,IP54,180,Silver,4.8,39464
PH-315361,Oppo,Find X7,2025,1663,138029,12,1024,Snapdragon 8 Gen 3,Snapdragon 8 Gen 3,Adreno 750,5948,80,Yes,6.8,1290x2796,144,AMOLED,64,8,4,4K@120fps,Android,13,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.2,Wi-Fi 7,Rear-mounted,None,155,Black,4.6,3619
PH-303098,Oppo,Find X7,2026,1309,108647,16,256,MediaTek Dimensity 9400,Dimensity 9400,Apple GPU (5-core),5866,80,Yes,6.8,1440x3120,120,LTPO AMOLED,64,12,2,4K@60fps,Android,15,Dual SIM (Nano-SIM),Yes,Yes,5.3,Wi-Fi 5,Side-mounted,IP54,159,Purple,4.9,44928
PH-118878,Oppo,Oppo F25 Pro,2025,1160,96280,24,1024,MediaTek Dimensity 9400,A17 Pro,Immortalis-G925,6278,80,Yes,6.7,1290x2796,120,AMOLED,108,20,3,8K@30fps,Android,13,Single SIM,Yes,Yes,5.4,Wi-Fi 7,Under-display,None,164,White,4.6,5322
PH-677744,Oppo,Reno 10,2024,1704,141432,24,512,Exynos 2500,A18 Pro,Immortalis-G925,6066,150,Yes,6.6,1290x2796,144,Super AMOLED,64,12,3,4K@120fps,Android,15,Dual SIM,Yes,Yes,5.4,Wi-Fi 7,Side-mounted,IP54,187,Silver,4.4,37238
PH-226295,Oppo,Find X7,2024,1531,127073,12,1024,Apple A17 Pro,Snapdragon 8 Gen 3,Immortalis-G925,5323,150,Yes,7.0,1440x3200,120,Super AMOLED,50,16,3,4K@120fps,Android,13,Dual SIM (Nano-SIM),Yes,Yes,5.2,Wi-Fi 7,Rear-mounted,IP67,195,Silver,4.8,11996
PH-409287,Oppo,Reno 10,2025,1488,123504,24,256,Exynos 2500,Snapdragon 8 Gen 3,Adreno 750,5070,80,Yes,7.0,1440x3200,144,Super AMOLED,64,20,4,8K@24fps,Android,14,Dual SIM (Nano-SIM),Yes,Yes,5.1,Wi-Fi 7,Side-mounted,IP52,187,Midnight,4.8,20548
PH-887335,Oppo,Find X6,2025,1143,94869,24,512,MediaTek Dimensity 9400,A18 Pro,Immortalis-G925,6016,100,Yes,6.5,1290x2796,120,OLED,50,20,4,4K@60fps,Android,13,Single SIM,Yes,Yes,5.3,Wi-Fi 6E,Side-mounted,IP67,179,Gray,4.5,41765
PH-353895,Oppo,Find X7,2024,1593,132219,12,256,Google Tensor G4,A18 Pro,Adreno 750,5197,80,Yes,7.2,1800x3200,144,OLED,108,20,2,8K@24fps,Android,15,Dual SIM (Nano-SIM),Yes,Yes,5.0,Wi-Fi 5,Under-display,IP68,165,Midnight,4.9,36345
PH-702650,Oppo,Find X7,2026,1227,101841,12,512,Exynos 2500,Tensor G4,Mali-G715 MC7,6853,100,Yes,6.6,1440x3200,120,LTPO AMOLED,108,8,3,4K@120fps,Android,14,Dual SIM (Nano-SIM),Yes,Yes,5.0,Wi-Fi 6E,Side-mounted,IP67,166,White,4.6,21862
PH-713855,Oppo,Find X6,2024,1248,103584,16,256,Snapdragon 8 Gen 3,Exynos 2500,Apple GPU (6-core),6913,100,Yes,6.7,1440x3200,120,AMOLED,108,8,3,4K@60fps,Android,15,Dual SIM (Nano-SIM),Yes,Yes,5.1,Wi-Fi 7,Under-display,None,179,White,5.0,30236
PH-606386,Oppo,Oppo F25 Pro,2024,1571,130393,24,1024,Apple A17 Pro,Exynos 2500,Apple GPU (6-core),6074,100,Yes,6.7,1440x3200,144,OLED,64,16,2,8K@30fps,Android,15,Single SIM,Yes,Yes,5.4,Wi-Fi 6,None,IP68,173,Black,4.8,2666
PH-721924,Oppo,Find X7,2024,1425,118275,24,1024,MediaTek Dimensity 9400,Exynos 2500,Immortalis-G925,6129,80,Yes,7.0,1440x3120,144,AMOLED,50,16,3,8K@24fps,Android,15,Dual SIM,Yes,Yes,5.3,Wi-Fi 6E,Rear-mounted,IP52,196,Red,4.6,12890
PH-976265,Oppo,Reno 10,2026,1164,96612,24,256,MediaTek Dimensity 9400,Tensor G4,Mali-G715 MC7,5336,80,Yes,6.7,1440x3120,144,LTPO AMOLED,12,16,2,4K@60fps,Android,15,Dual SIM,Yes,Yes,5.1,Wi-Fi 6,None,IP54,161,Red,4.4,49223
PH-635744,Oppo,Oppo F25 Pro,2024,1775,147325,16,512,MediaTek Dimensity 9400,Exynos 2500,Apple GPU (5-core),6221,150,Yes,7.0,1440x3200,120,OLED,64,20,2,8K@30fps,Android,14,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.4,Wi-Fi 6,None,IP54,164,Purple,4.4,34823
PH-212276,Oppo,Reno 11,2024,1225,101675,16,1024,MediaTek Dimensity 9400,Dimensity 9400,Adreno 750,5304,100,Yes,6.4,1800x3200,120,Super AMOLED,108,8,2,8K@30fps,Android,13,Dual SIM,Yes,Yes,5.1,Wi-Fi 6E,Under-display,IP68,152,Graphite,4.4,8375
PH-964253,Oppo,Reno 10,2024,1654,137282,12,512,Google Tensor G4,Tensor G4,Adreno 750,5558,100,Yes,6.5,1440x3120,120,AMOLED,12,16,2,4K@60fps,Android,15,Dual SIM (Nano-SIM),Yes,Yes,5.0,Wi-Fi 5,Side-mounted,IP67,196,Black,4.6,43534
PH-834145,Oppo,Find X6,2024,1351,112133,12,1024,Google Tensor G4,Dimensity 9400,Apple GPU (5-core),5122,80,Yes,6.4,1440x3200,120,Super AMOLED,48,8,4,8K@24fps,Android,13,Dual SIM,Yes,Yes,5.3,Wi-Fi 5,Rear-mounted,None,182,Silver,4.7,32309
PH-212690,Oppo,A98,2024,1113,92379,16,512,Snapdragon 8 Gen 3,Tensor G4,Apple GPU (6-core),5620,80,Yes,6.5,1290x2796,120,LTPO AMOLED,108,12,3,4K@60fps,Android,13,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.2,Wi-Fi 6,None,IP54,200,Midnight,4.7,31008
PH-743940,Oppo,A98,2025,1699,141017,12,256,Apple A18 Pro,Tensor G4,Immortalis-G925,5395,150,Yes,6.9,1440x3120,144,OLED,48,20,3,4K@60fps,Android,15,Dual SIM (Nano-SIM),Yes,Yes,5.4,Wi-Fi 6E,Side-mounted,IP52,180,Gold,4.6,24330
PH-467245,Oppo,Find X7,2024,1453,120599,16,256,Snapdragon 8 Gen 3,Exynos 2500,Apple GPU (5-core),6727,100,Yes,6.6,1440x3200,144,AMOLED,50,12,2,8K@30fps,Android,13,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.1,Wi-Fi 6E,Under-display,None,177,Purple,4.9,34674
PH-250938,Oppo,A98,2025,1549,128567,24,512,Snapdragon 8 Gen 3,Tensor G4,Apple GPU (6-core),5043,80,Yes,6.9,1290x2796,144,LTPO AMOLED,64,16,3,4K@60fps,Android,15,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.2,Wi-Fi 5,Rear-mounted,IP67,157,Midnight,5.0,15540
PH-899763,Oppo,A98,2025,1616,134128,16,1024,Google Tensor G4,Exynos 2500,Mali-G715 MC7,5344,100,Yes,6.7,1800x3200,144,AMOLED,108,12,2,4K@120fps,Android,15,Dual SIM (Nano-SIM),Yes,Yes,5.0,Wi-Fi 6E,Rear-mounted,IP54,199,Titanium,4.5,48565
PH-985296,Oppo,A98,2025,1694,140602,16,512,Snapdragon 8 Gen 3,Snapdragon 8 Gen 3,Immortalis-G925,5929,80,Yes,6.5,1440x3200,144,AMOLED,48,20,4,8K@24fps,Android,13,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.4,Wi-Fi 7,Under-display,None,157,Silver,5.0,3839
PH-702153,Oppo,Reno 10,2025,1567,130061,12,512,Exynos 2500,A17 Pro,Adreno 750,5611,80,Yes,7.0,1440x3120,120,OLED,64,20,2,4K@120fps,Android,13,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.4,Wi-Fi 5,Under-display,IP67,188,Red,4.8,24234
PH-869794,Oppo,Reno 11,2026,1202,99766,24,512,Google Tensor G4,Snapdragon 8 Gen 3,Immortalis-G925,5942,150,Yes,6.8,1440x3200,120,OLED,64,8,3,8K@24fps,Android,13,Single SIM,Yes,Yes,5.3,Wi-Fi 7,Under-display,IP52,178,Titanium,4.8,985
PH-444608,Oppo,Reno 11,2024,1605,133215,12,1024,Exynos 2500,A17 Pro,Adreno 750,5328,100,Yes,6.4,1800x3200,144,LTPO AMOLED,12,12,2,8K@24fps,Android,15,Dual SIM (Nano-SIM),Yes,Yes,5.2,Wi-Fi 7,Side-mounted,IP67,168,Purple,4.7,23482
PH-154292,Oppo,Reno 11,2024,1724,143092,16,1024,Apple A18 Pro,Tensor G4,Immortalis-G925,6858,80,Yes,6.3,1440x3200,144,AMOLED,48,8,2,4K@60fps,Android,14,Single SIM,Yes,Yes,5.3,Wi-Fi 6,Side-mounted,IP68,185,Gray,4.7,44547
PH-915530,Oppo,Find X7,2026,1504,124832,16,1024,Apple A17 Pro,Snapdragon 8 Gen 3,Adreno 750,5641,150,Yes,6.7,1440x3120,144,Super AMOLED,48,20,3,8K@24fps,Android,15,Dual SIM (Nano-SIM),Yes,Yes,5.4,Wi-Fi 6,Under-display,IP52,188,Gray,4.9,22727
PH-213654,Oppo,Reno 10,2026,1505,124915,24,256,Google Tensor G4,Exynos 2500,Immortalis-G925,6049,80,Yes,6.4,1440x3120,120,Super AMOLED,12,20,2,8K@24fps,Android,14,Dual SIM,Yes,Yes,5.4,Wi-Fi 6,None,IP68,171,Black,4.9,27597
PH-170985,Oppo,Oppo F25 Pro,2024,1349,111967,12,512,Exynos 2500,A18 Pro,Mali-G715 MC7,6410,80,Yes,7.1,1440x3120,144,LTPO AMOLED,50,8,4,8K@30fps,Android,14,Dual SIM (Nano-SIM),Yes,Yes,5.2,Wi-Fi 6,Rear-mounted,IP52,184,Blue,4.6,33922
PH-647288,Oppo,Find X6,2026,1057,87731,24,256,Apple A17 Pro,A18 Pro,Mali-G715 MC7,6046,100,Yes,6.7,1800x3200,144,AMOLED,108,8,4,8K@24fps,Android,15,Single SIM,Yes,Yes,5.1,Wi-Fi 5,Side-mounted,IP68,170,Red,4.9,13371
PH-680434,Oppo,Oppo F25 Pro,2025,1455,120765,16,256,Exynos 2500,Dimensity 9400,Immortalis-G925,5006,80,Yes,6.4,1440x3120,144,OLED,64,8,4,8K@30fps,Android,14,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.3,Wi-Fi 7,Side-mounted,IP52,201,Silver,4.8,6685
PH-123353,Oppo,Oppo F25 Pro,2026,1267,105161,16,256,Apple A18 Pro,A17 Pro,Immortalis-G925,5744,80,Yes,6.4,1440x3120,120,LTPO AMOLED,12,8,2,8K@24fps,Android,15,Dual SIM (Nano-SIM),Yes,Yes,5.3,Wi-Fi 7,None,IP67,170,Purple,4.9,24007
PH-668050,Oppo,Find X6,2025,1731,143673,12,1024,MediaTek Dimensity 9400,A18 Pro,Apple GPU (6-core),6702,150,Yes,6.4,1440x3120,120,OLED,64,8,2,4K@60fps,Android,15,Single SIM,Yes,Yes,5.2,Wi-Fi 7,None,IP67,163,White,4.9,21080
PH-468847,Oppo,Find X7,2024,1066,88478,24,256,MediaTek Dimensity 9400,Tensor G4,Immortalis-G925,6424,150,Yes,6.4,1440x3120,144,Super AMOLED,64,12,2,4K@60fps,Android,14,Dual SIM,Yes,Yes,5.0,Wi-Fi 6,Rear-mounted,IP52,183,Gray,5.0,46657
PH-338560,Oppo,Reno 11,2025,1294,107402,24,1024,Apple A18 Pro,A17 Pro,Apple GPU (6-core),6677,150,Yes,6.6,1800x3200,120,Super AMOLED,48,16,3,8K@24fps,Android,13,Dual SIM (Nano-SIM),Yes,Yes,5.2,Wi-Fi 6E,None,None,181,Midnight,4.7,31180
PH-264965,Oppo,Find X7,2024,1748,145084,16,256,Apple A17 Pro,A17 Pro,Immortalis-G925,5356,150,Yes,6.4,1440x3120,144,LTPO AMOLED,48,12,3,8K@24fps,Android,13,Dual SIM,Yes,Yes,5.2,Wi-Fi 6,Rear-mounted,IP67,157,Red,4.7,46538
PH-384300,Oppo,Find X7,2024,1451,120433,12,256,Apple A17 Pro,Dimensity 9400,Immortalis-G925,5475,80,Yes,6.6,1440x3120,120,Super AMOLED,64,20,3,8K@30fps,Android,13,Single SIM,Yes,Yes,5.4,Wi-Fi 5,None,IP67,184,Titanium,4.4,37605
PH-153733,Oppo,Find X6,2026,1597,132551,16,256,Exynos 2500,Snapdragon 8 Gen 3,Adreno 750,6559,150,Yes,7.0,1800x3200,144,AMOLED,50,20,3,4K@60fps,Android,15,Dual SIM,Yes,Yes,5.3,Wi-Fi 5,None,None,182,Silver,4.5,35392
