Phone_ID,Brand,Model,Release_Year,Price_USD,Price_INR,RAM_GB,Storage_GB,Processor,Chipset,GPU,Battery_mAh,Charging_Watts,Wireless_Charging,Display_Size_Inches,Resolution,Refresh_Rate_Hz,Display_Type,Rear_Camera_MP,Front_Camera_MP,Number_of_Rear_Cameras,Video_Recording,Operating_System,OS_Version,SIM_Type,Has_5G,Has_NFC,Bluetooth_Version,WiFi_Standard,Fingerprint_Type,Water_Resistance,Weight_Grams,Color,User_Rating,Number_of_Reviews
PH-403614,Google,Pixel 8 Pro,2024,237,19671,6,64,Google Tensor G4,Google Tensor G4,Mali-G715 MC7,3153,22,No,6.2,720x1600,60,AMOLED,108,20,4,1080p@30fps,Android,14,Dual SIM (Nano-SIM/eSIM),Yes,No,5.3,Wi-Fi 7,Under-display,IP54,204,Gold,4.2,46674
PH-944747,Google,Pixel Fold,2024,261,21663,8,256,Google Tensor G3,Google Tensor G3,Mali-G710 MC10,4360,22,No,6.1,1080x2400,60,IPS LCD,64,16,4,4K@30fps,Android,13,Single SIM,Yes,No,5.3,Wi-Fi 6E,Under-display,IP68,209,Gold,4.1,23726
PH-977144,Google,Pixel 7a,2024,261,21663,6,64,Google Tensor G3,Google Tensor G3,Mali-G710 MC10,3985,45,No,6.6,720x1600,60,IPS LCD,48,20,2,1080p@30fps,Android,14,Dual SIM,Yes,No,5.4,Wi-Fi 5,Rear-mounted,IP67,178,Red,3.6,25090
PH-279853,Google,Pixel Fold,2023,188,15604,8,64,Google Tensor G3,Google Tensor G3,Mali-G715 MC7,3073,10,No,6.3,720x1600,60,AMOLED,48,20,2,1080p@30fps,Android,15,Dual SIM,No,No,5.2,Wi-Fi 5,Under-display,IP52,201,Gray,3.7,32418
PH-429125,Google,Pixel 8,2024,220,18260,6,64,Google Tensor G4,Google Tensor G4,Mali-G715 MC7,3326,10,No,6.1,720x1600,60,IPS LCD,48,8,4,1080p@30fps,Android,14,Dual SIM (Nano-SIM),No,No,5.0,Wi-Fi 6E,Under-display,IP52,208,Black,3.7,40624
PH-112608,Google,Pixel 8a,2022,194,16102,8,256,Google Tensor G4,Google Tensor G4,Mali-G710 MC10,3482,22,No,6.6,1080x2400,60,AMOLED,64,20,2,1080p@30fps,Android,14,Dual SIM (Nano-SIM/eSIM),No,No,5.1,Wi-Fi 6E,Rear-mounted,IP67,183,Gold,4.0,7005
PH-402095,Google,Pixel 8,2022,259,21497,6,128,Google Tensor G3,Google Tensor G3,Mali-G710 MC10,3216,22,No,6.7,720x1600,60,IPS LCD,12,16,2,1080p@30fps,Android,14,Single SIM,No,No,5.1,Wi-Fi 5,None,IP54,212,Green,3.7,40559
PH-996194,Google,Pixel 9,2024,279,23157,8,128,Google Tensor G3,Google Tensor G3,Mali-G715 MC7,3370,22,No,6.6,720x1600,60,AMOLED,108,8,2,4K@30fps,Android,13,Dual SIM (Nano-SIM),No,No,5.2,Wi-Fi 7,Side-mounted,IP67,187,Blue,3.7,5533
PH-928134,Google,Pixel 8,2023,195,16185,8,64,Google Tensor G4,Google Tensor G4,Mali-G715 MC7,3068,33,No,6.7,1080x2400,60,AMOLED,48,20,3,4K@30fps,Android,13,Dual SIM (Nano-SIM/eSIM),Yes,No,5.4,Wi-Fi 5,Rear-mounted,IP54,218,Blue,3.7,45231
PH-897072,Google,Pixel 8,2024,188,15604,4,128,Google Tensor G4,Google Tensor G4,Mali-G710 MC10,3338,33,No,6.3,720x1600,60,AMOLED,12,12,2,4K@30fps,Android,13,Dual SIM,Yes,No,5.0,Wi-Fi 5,Side-mounted,IP68,190,Silver,3.7,41568
PH-247336,Google,Pixel 8,2024,271,22493,6,256,Google Tensor G4,Google Tensor G4,Mali-G715 MC7,3913,22,No,6.2,1080x2400,60,IPS LCD,50,20,4,1080p@30fps,Android,15,Dual SIM (Nano-SIM),No,No,5.3,Wi-Fi 6E,None,None,210,Midnight,3.8,4273
PH-450418,Google,Pixel 7a,2024,180,14940,4,128,Google Tensor G4,Google Tensor G4,Mali-G710 MC10,3953,22,No,6.4,1080x2400,60,AMOLED,108,20,3,1080p@30fps,Android,15,Single SIM,No,No,5.1,Wi-Fi 7,Rear-mounted,IP54,179,Blue,4.1,37324
PH-983957,Google,Pixel 8 Pro,2024,185,15355,6,256,Google Tensor G4,Google Tensor G4,Mali-G715 MC7,3180,10,No,6.5,720x1600,60,AMOLED,48,20,3,1080p@30fps,Android,13,Dual SIM (Nano-SIM),No,No,5.1,Wi-Fi 7,Rear-mounted,IP54,183,Black,3.7,12126
PH-748887,Google,Pixel 8,2024,274,22742,4,64,Google Tensor G3,Google Tensor G3,Mali-G715 MC7,3317,18,No,6.5,1080x2400,60,IPS LCD,12,8,2,4K@30fps,Android,15,Dual SIM (Nano-SIM),No,No,5.0,Wi-Fi 7,None,None,182,Graphite,3.5,12995
PH-732770,Google,Pixel Fold,2024,450,37350,12,128,Google Tensor G4,Google Tensor G4,Mali-G710 MC10,5021,67,No,6.5,1440x3200,90,Super AMOLED,48,20,4,4K@60fps,Android,15,Dual SIM (Nano-SIM),Yes,Yes,5.1,Wi-Fi 7,Under-display,IP67,197,Red,4.1,1084
PH-655092,Google,Pixel 8a,2025,518,42994,6,256,Google Tensor G4,Google Tensor G4,Mali-G715 MC7,4338,80,Yes,6.5,1080x2400,90,OLED,50,20,4,8K@30fps,Android,13,Dual SIM (Nano-SIM),Yes,Yes,5.3,Wi-Fi 6,Under-display,IP54,201,Midnight,4.5,41824
PH-363617,Google,Pixel 7a,2024,480,39840,6,128,Google Tensor G4,Google Tensor G4,Mali-G710 MC10,4205,67,No,6.6,1080x2400,120,Super AMOLED,50,16,4,4K@120fps,Android,13,Dual SIM (Nano-SIM),Yes,No,5.0,Wi-Fi 7,Rear-mounted,IP68,189,White,4.5,15053
PH-799631,Google,Pixel Fold,2023,416,34528,12,512,Google Tensor G3,Google Tensor G3,Mali-G715 MC7,4481,45,No,6.6,1080x2400,90,Super AMOLED,64,20,4,8K@30fps,Android,15,Dual SIM,Yes,Yes,5.0,Wi-Fi 6,Under-display,IP52,202,White,4.4,25277
PH-325508,Google,Pixel 7a,2024,303,25149,6,128,Google Tensor G4,Google Tensor G4,Mali-G715 MC7,4313,45,No,6.6,1440x3200,120,Super AMOLED,48,8,2,8K@24fps,Android,13,Single SIM,Yes,No,5.0,Wi-Fi 7,None,IP54,169,Black,4.6,7376
PH-291818,Google,Pixel 8 Pro,2025,350,29050,6,128,Google Tensor G4,Google Tensor G4,Mali-G710 MC10,4934,67,No,6.6,1080x2400,120,AMOLED,50,16,4,8K@30fps,Android,13,Dual SIM (Nano-SIM/eSIM),Yes,No,5.0,Wi-Fi 6E,Side-mounted,IP67,209,Midnight,4.0,47116
PH-616751,Google,Pixel 8 Pro,2025,538,44654,6,128,Google Tensor G3,Google Tensor G3,Mali-G715 MC7,4119,80,No,6.7,1440x3200,120,Super AMOLED,108,8,4,8K@30fps,Android,15,Dual SIM,Yes,No,5.1,Wi-Fi 6,Under-display,IP52,195,Purple,4.1,43661
PH-814356,Google,Pixel 8a,2024,409,33947,12,512,Google Tensor G3,Google Tensor G3,Mali-G715 MC7,4364,67,No,6.7,1080x2400,90,AMOLED,12,8,2,8K@24fps,Android,15,Dual SIM (Nano-SIM),Yes,Yes,5.2,Wi-Fi 6,Under-display,IP54,176,Purple,4.4,32391
PH-812647,Google,Pixel 8,2025,528,43824,6,256,Google Tensor G4,Google Tensor G4,Mali-G715 MC7,5035,45,Yes,6.3,1080x2520,120,Super AMOLED,50,12,3,8K@24fps,Android,13,Single SIM,Yes,Yes,5.1,Wi-Fi 5,Rear-mounted,IP52,173,Green,4.6,44952
PH-946116,Google,Pixel 7a,2025,306,25398,6,256,Google Tensor G4,Google Tensor G4,Mali-G710 MC10,4739,45,No,6.3,1440x3200,120,AMOLED,50,20,3,8K@24fps,Android,13,Dual SIM (Nano-SIM/eSIM),Yes,No,5.4,Wi-Fi 6E,None,IP68,207,Titanium,4.2,32262
PH-151916,Google,Pixel 8,2025,416,34528,12,512,Google Tensor G3,Google Tensor G3,Mali-G710 MC10,4048,80,Yes,6.5,1080x2520,120,AMOLED,48,20,4,8K@24fps,Android,15,Single SIM,Yes,No,5.4,Wi-Fi 6,Side-mounted,IP52,186,Red,4.6,35867
PH-347734,Google,Pixel Fold,2024,380,31540,6,128,Google Tensor G3,Google Tensor G3,Mali-G715 MC7,4129,45,No,6.4,1080x2400,120,OLED,64,16,2,4K@60fps,Android,14,Dual SIM (Nano-SIM),Yes,Yes,5.3,Wi-Fi 5,Side-mounted,IP68,199,Black,4.0,43807
PH-511961,Google,Pixel 7a,2024,523,43409,8,512,Google Tensor G4,Google Tensor G4,Mali-G715 MC7,5044,80,No,6.5,1440x3200,90,AMOLED,108,8,4,4K@60fps,Android,13,Dual SIM (Nano-SIM),Yes,No,5.2,Wi-Fi 7,None,IP68,181,Green,4.5,28778
PH-536305,Google,Pixel 8,2024,589,48887,6,256,Google Tensor G4,Google Tensor G4,Mali-G715 MC7,4817,80,No,6.2,1080x2400,120,AMOLED,48,8,3,4K@120fps,Android,14,Dual SIM (Nano-SIM/eSIM),Yes,No,5.4,Wi-Fi 6,None,IP68,171,Gray,4.3,8921
PH-438265,Google,Pixel 8,2023,393,32619,12,256,Google Tensor G3,Google Tensor G3,Mali-G715 MC7,5089,67,No,6.6,1440x3200,120,Super AMOLED,50,20,4,4K@60fps,Android,15,Dual SIM (Nano-SIM),Yes,Yes,5.0,Wi-Fi 6,None,IP68,210,Silver,4.3,46794
PH-735884,Google,Pixel 8,2024,446,37018,8,512,Google Tensor G3,Google Tensor G3,Mali-G710 MC10,4545,45,No,6.7,1080x2520,90,Super AMOLED,64,12,2,8K@24fps,Android,14,Single SIM,Yes,Yes,5.1,Wi-Fi 6E,Side-mounted,IP68,190,Gray,4.5,10367
PH-159266,Google,Pixel 8,2024,438,36354,6,128,Google Tensor G3,Google Tensor G3,Mali-G710 MC10,4121,45,No,6.4,1440x3200,90,AMOLED,108,20,2,8K@30fps,Android,14,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.0,Wi-Fi 6E,Rear-mounted,IP67,190,Graphite,4.4,23804
PH-938035,Google,Pixel 8,2025,404,33532,12,256,Google Tensor G4,Google Tensor G4,Mali-G710 MC10,4554,67,No,6.9,1080x2520,90,Super AMOLED,48,8,4,4K@120fps,Android,15,Dual SIM (Nano-SIM),Yes,No,5.3,Wi-Fi 6,Side-mounted,IP67,194,White,4.2,10588
PH-754353,Google,Pixel 7a,2024,388,32204,8,256,Google Tensor G4,Google Tensor G4,Mali-G710 MC10,4515,80,Yes,6.5,1440x3200,90,Super AMOLED,12,16,2,8K@30fps,Android,13,Dual SIM (Nano-SIM/eSIM),Yes,No,5.2,Wi-Fi 5,Rear-mounted,IP67,181,Gray,4.3,4944
PH-935649,Google,Pixel 8,2024,390,32370,8,512,Google Tensor G3,Google Tensor G3,Mali-G710 MC10,4480,45,No,6.4,1080x2520,120,OLED,48,20,4,8K@24fps,Android,14,Single SIM,Yes,Yes,5.0,Wi-Fi 5,Rear-mounted,IP68,185,Black,4.4,27913
PH-541155,Google,Pixel 7a,2024,313,25979,6,512,Google Tensor G3,Google Tensor G3,Mali-G710 MC10,4773,80,Yes,6.6,1080x2400,90,OLED,64,8,3,8K@24fps,Android,14,Dual SIM,Yes,Yes,5.0,Wi-Fi 5,Under-display,IP67,203,Black,4.1,9105
PH-862469,Google,Pixel 7a,2024,430,35690,6,128,Google Tensor G3,Google Tensor G3,Mali-G710 MC10,4107,45,No,6.8,1080x2520,120,AMOLED,108,16,2,4K@120fps,Android,14,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.3,Wi-Fi 7,Rear-mounted,IP54,197,Black,4.6,4050
PH-778776,Google,Pixel Fold,2023,369,30627,8,256,Google Tensor G4,Google Tensor G4,Mali-G715 MC7,4527,67,No,6.2,1440x3200,120,Super AMOLED,50,16,3,4K@120fps,Android,14,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.1,Wi-Fi 7,Under-display,None,175,Silver,4.1,1891
PH-456530,Google,Pixel 8,2024,573,47559,12,256,Google Tensor G4,Google Tensor G4,Mali-G715 MC7,4427,67,Yes,6.5,1080x2400,90,OLED,50,12,4,4K@60fps,Android,14,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.0,Wi-Fi 6,Rear-mounted,None,205,Gray,4.1,26867
PH-749039,Google,Pixel Fold,2024,514,42662,12,128,Google Tensor G3,Google Tensor G3,Mali-G710 MC10,4433,67,Yes,6.4,1080x2520,120,AMOLED,48,12,3,4K@120fps,Android,14,Dual SIM,Yes,No,5.4,Wi-Fi 5,Under-display,IP67,196,Graphite,4.2,38179
PH-407646,Google,Pixel 8 Pro,2024,419,34777,12,512,Google Tensor G4,Google Tensor G4,Mali-G710 MC10,4658,67,No,6.5,1080x2520,120,Super AMOLED,50,20,2,8K@24fps,Android,15,Dual SIM (Nano-SIM),Yes,Yes,5.1,Wi-Fi 6E,Side-mounted,IP54,206,Blue,4.1,21699
PH-957492,Google,Pixel Fold,2024,326,27058,8,256,Google Tensor G4,Google Tensor G4,Mali-G710 MC10,4168,80,No,6.5,1080x2400,120,AMOLED,108,20,3,4K@120fps,Android,15,Dual SIM,Yes,No,5.1,Wi-Fi 5,Under-display,None,195,Graphite,4.4,17652
PH-139895,Google,Pixel 8 Pro,2023,345,28635,12,256,Google Tensor G4,Google Tensor G4,Mali-G715 MC7,4701,80,Yes,6.7,1080x2400,90,Super AMOLED,108,20,3,8K@30fps,Android,13,Dual SIM (Nano-SIM),Yes,No,5.3,Wi-Fi 5,Rear-mounted,IP54,191,Red,4.3,28477
PH-884164,Google,Pixel 8 Pro,2024,481,39923,6,512,Google Tensor G4,Google Tensor G4,Mali-G715 MC7,4288,45,No,6.5,1080x2400,90,OLED,108,12,4,8K@24fps,Android,15,Single SIM,Yes,Yes,5.1,Wi-Fi 5,Rear-mounted,IP52,191,Red,4.0,40181
PH-169160,Google,Pixel 8a,2024,403,33449,6,128,Google Tensor G3,Google Tensor G3,Mali-G715 MC7,4473,45,Yes,6.6,1080x2400,120,Super AMOLED,108,12,2,8K@30fps,Android,15,Dual SIM,Yes,Yes,5.1,Wi-Fi 5,Side-mounted,None,170,Silver,4.3,27240
PH-609107,Google,Pixel 7a,2024,532,44156,8,256,Google Tensor G4,Google Tensor G4,Mali-G715 MC7,4491,67,Yes,6.4,1080x2520,120,Super AMOLED,50,12,3,4K@60fps,Android,13,Single SIM,Yes,Yes,5.3,Wi-Fi 6,Rear-mounted,IP67,187,Silver,4.2,15413
PH-962543,Google,Pixel 8a,2025,398,33034,12,128,Google Tensor G4,Google Tensor G4,Mali-G715 MC7,4510,45,No,6.7,1080x2400,90,OLED,48,20,3,4K@60fps,Android,13,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.0,Wi-Fi 7,None,IP67,208,Red,4.4,6964
PH-435362,Google,Pixel 8a,2025,559,46397,8,256,Google Tensor G3,Google Tensor G3,Mali-G715 MC7,4977,67,Yes,6.3,1080x2520,120,Super AMOLED,12,20,2,4K@120fps,Android,13,Dual SIM (Nano-SIM),Yes,No,5.1,Wi-Fi 5,Under-display,IP54,181,Red,4.4,23683
PH-631887,Google,Pixel 8 Pro,2024,382,31706,8,128,Google Tensor G3,Google Tensor G3,Mali-G710 MC10,4766,80,No,6.3,1080x2520,120,OLED,50,16,3,4K@120fps,Android,13,Single SIM,Yes,Yes,5.4,Wi-Fi 5,Side-mounted,IP67,203,White,4.2,24284
PH-278126,Google,Pixel 8a,2025,553,45899,12,256,Google Tensor G3,Google Tensor G3,Mali-G710 MC10,5102,67,No,6.4,1080x2520,120,OLED,12,12,2,8K@24fps,Android,13,Dual SIM (Nano-SIM),Yes,No,5.0,Wi-Fi 6,Side-mounted,IP52,197,Red,4.4,20299
PH-798384,Google,Pixel 8a,2024,553,45899,12,128,Google Tensor G3,Google Tensor G3,Mali-G715 MC7,4494,67,No,6.7,1080x2520,120,OLED,50,20,3,8K@30fps,Android,14,Dual SIM (Nano-SIM),Yes,No,5.1,Wi-Fi 6,Under-display,None,171,Purple,4.2,32115
PH-820650,Google,Pixel 8a,2023,326,27058,8,512,Google Tensor G3,Google Tensor G3,Mali-G710 MC10,4866,67,Yes,6.6,1440x3200,90,OLED,108,16,2,8K@30fps,Android,15,Single SIM,Yes,Yes,5.3,Wi-Fi 6E,None,IP52,194,Graphite,4.1,37278
PH-488493,Google,Pixel 8,2025,336,27888,8,128,Google Tensor G4,Google Tensor G4,Mali-G710 MC10,4448,45,No,6.6,1080x2520,120,Super AMOLED,12,12,2,4K@60fps,Android,15,Dual SIM (Nano-SIM/eSIM),Yes,No,5.4,Wi-Fi 7,Rear-mounted,None,173,Red,4.2,25427
PH-707895,Google,Pixel 8,2024,592,49136,12,256,Google Tensor G4,Google Tensor G4,Mali-G715 MC7,5039,80,No,6.6,1440x3200,120,OLED,48,20,4,8K@30fps,Android,14,Dual SIM,Yes,No,5.3,Wi-Fi 6E,Under-display,IP54,201,Black,4.3,7907
PH-240659,Google,Pixel 7a,2024,305,25315,12,512,Google Tensor G4,Google Tensor G4,Mali-G715 MC7,4226,67,No,6.5,1080x2400,90,OLED,64,12,2,8K@30fps,Android,14,Single SIM,Yes,Yes,5.2,Wi-Fi 7,None,IP54,180,Gray,4.3,48303
PH-469922,Google,Pixel Fold,2024,448,37184,8,512,Google Tensor G4,Google Tensor G4,Mali-G715 MC7,4340,80,No,6.6,1080x2400,90,AMOLED,48,16,4,8K@30fps,Android,14,Dual SIM (Nano-SIM),Yes,Yes,5.3,Wi-Fi 6,Rear-mounted,IP54,165,Gray,4.5,47499
PH-340405,Google,Pixel Fold,2023,563,46729,6,512,Google Tensor G4,Google Tensor G4,Mali-G715 MC7,4309,45,Yes,6.9,1440x3200,90,Super AMOLED,12,8,2,4K@60fps,Android,13,Dual SIM,Yes,Yes,5.3,Wi-Fi 7,Side-mounted,IP54,197,Gray,4.4,25654
PH-544490,Google,Pixel 8a,2023,455,37765,8,512,Google Tensor G3,Google Tensor G3,Mali-G710 MC10,4983,45,No,6.6,1080x2400,90,Super AMOLED,48,16,2,8K@30fps,Android,14,Single SIM,Yes,Yes,5.2,Wi-Fi 6,Side-mounted,IP54,185,Blue,4.3,46572
PH-363122,Google,Pixel 9,2023,468,38844,12,256,Google Tensor G4,Google Tensor G4,Mali-G715 MC7,4849,67,No,6.8,1440x3200,120,AMOLED,64,16,2,4K@120fps,Android,14,Dual SIM,Yes,No,5.4,Wi-Fi 6E,Under-display,None,168,Gold,4.2,15604
PH-632339,Google,Pixel 7a,2023,467,38761,12,128,Google Tensor G4,Google Tensor G4,Mali-G710 MC10,4247,67,Yes,6.6,1080x2520,120,OLED,48,12,2,8K@24fps,Android,15,Dual SIM (Nano-SIM),Yes,Yes,5.2,Wi-Fi 5,Under-display,None,182,Midnight,4.3,36834
PH-997425,Google,Pixel Fold,2024,431,35773,6,512,Google Tensor G3,Google Tensor G3,Mali-G715 MC7,4655,67,Yes,6.5,1440x3200,120,Super AMOLED,12,16,2,4K@120fps,Android,14,Dual SIM (Nano-SIM/eSIM),Yes,No,5.4,Wi-Fi 6,Under-display,IP54,180,Titanium,4.6,45686
PH-782804,Google,Pixel 7a,2025,307,25481,6,256,Google Tensor G4,Google Tensor G4,Mali-G715 MC7,4239,80,No,6.7,1440x3200,90,Super AMOLED,64,8,3,8K@30fps,Android,15,Single SIM,Yes,Yes,5.0,Wi-Fi 6,Under-display,None,166,Gold,4.2,6576
PH-169931,Google,Pixel 9,2025,502,41666,12,256,Google Tensor G3,Google Tensor G3,Mali-G710 MC10,4976,67,No,6.9,1080x2520,120,OLED,64,8,3,4K@60fps,Android,15,Dual SIM,Yes,No,5.2,Wi-Fi 7,Rear-mounted,IP68,177,Midnight,4.4,12710
PH-717562,Google,Pixel 9,2024,433,35939,6,256,Google Tensor G4,Google Tensor G4,Mali-G710 MC10,4800,67,No,6.3,1080x2400,90,Super AMOLED,12,16,2,8K@24fps,Android,13,Dual SIM,Yes,Yes,5.1,Wi-Fi 6E,Under-display,IP52,181,Blue,4.4,38662
PH-939703,Google,Pixel 9,2024,439,36437,6,256,Google Tensor G4,Google Tensor G4,Mali-G710 MC10,5014,80,Yes,6.8,1080x2400,90,Super AMOLED,12,8,2,4K@60fps,Android,15,Dual SIM,Yes,No,5.0,Wi-Fi 7,Under-display,None,184,Gold,4.0,20996
PH-370147,Google,Pixel 8,2025,458,38014,6,512,Google Tensor G4,Google Tensor G4,Mali-G710 MC10,5016,67,No,6.4,1080x2400,120,OLED,108,12,2,4K@60fps,Android,13,Dual SIM (Nano-SIM),Yes,No,5.2,Wi-Fi 6,Rear-mounted,IP54,200,Graphite,4.4,41314
PH-171055,Google,Pixel Fold,2025,400,33200,12,128,Google Tensor G4,Google Tensor G4,Mali-G715 MC7,4723,80,Yes,6.4,1440x3200,90,Super AMOLED,48,12,2,8K@24fps,Android,14,Dual SIM (Nano-SIM/eSIM),Yes,No,5.3,Wi-Fi 7,Side-mounted,IP68,207,Blue,4.3,47714
PH-649022,Google,Pixel Fold,2023,308,25564,6,256,Google Tensor G3,Google Tensor G3,Mali-G715 MC7,4435,80,No,6.6,1080x2400,120,OLED,48,12,4,8K@24fps,Android,13,Single SIM,Yes,Yes,5.3,Wi-Fi 7,Under-display,None,183,Blue,4.2,299
PH-594847,Google,Pixel 7a,2024,582,48306,12,128,Google Tensor G4,Google Tensor G4,Mali-G710 MC10,4667,45,No,6.4,1440x3200,90,AMOLED,48,12,2,8K@30fps,Android,13,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.2,Wi-Fi 7,Rear-mounted,IP52,197,Graphite,4.2,33006
PH-754569,Google,Pixel 8a,2025,513,42579,6,128,Google Tensor G4,Google Tensor G4,Mali-G710 MC10,4026,67,No,6.5,1080x2400,120,AMOLED,64,16,4,8K@24fps,Android,14,Dual SIM (Nano-SIM),Yes,No,5.0,Wi-Fi 6E,Rear-mounted,IP54,182,Green,4.5,23366
PH-902703,Google,Pixel 8,2024,452,37516,12,256,Google Tensor G4,Google Tensor G4,Mali-G715 MC7,5061,80,No,6.3,1080x2400,120,AMOLED,50,20,3,8K@30fps,Android,15,Dual SIM (Nano-SIM),Yes,Yes,5.0,Wi-Fi 6E,None,IP68,206,Midnight,4.5,48246
PH-540884,Google,Pixel Fold,2025,511,42413,8,128,Google Tensor G4,Google Tensor G4,Mali-G710 MC10,5089,45,No,6.9,1080x2520,90,Super AMOLED,12,12,2,4K@120fps,Android,15,Dual SIM (Nano-SIM),Yes,No,5.3,Wi-Fi 6,Under-display,IP54,202,Gold,4.1,37895
PH-258051,Google,Pixel 7a,2025,442,36686,8,128,Google Tensor G3,Google Tensor G3,Mali-G715 MC7,4657,67,Yes,6.2,1080x2520,90,AMOLED,48,20,2,8K@24fps,Android,15,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.1,Wi-Fi 7,None,IP67,195,Green,4.5,27401
PH-858475,Google,Pixel Fold,2025,407,33781,8,128,Google Tensor G3,Google Tensor G3,Mali-G715 MC7,5139,67,Yes,6.7,1440x3200,120,AMOLED,108,16,2,8K@30fps,Android,13,Single SIM,Yes,Yes,5.4,Wi-Fi 5,None,IP54,209,Graphite,4.1,15781
PH-818487,Google,Pixel 9,2025,484,40172,6,512,Google Tensor G3,Google Tensor G3,Mali-G715 MC7,4562,67,No,6.5,1080x2520,90,OLED,48,8,2,8K@30fps,Android,13,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.3,Wi-Fi 6,Rear-mounted,IP67,199,Titanium,4.5,604
PH-423330,Google,Pixel Fold,2025,526,43658,8,256,Google Tensor G4,Google Tensor G4,Mali-G715 MC7,4205,67,No,6.8,1080x2520,120,Super AMOLED,108,16,3,4K@120fps,Android,13,Dual SIM (Nano-SIM),Yes,No,5.3,Wi-Fi 7,Side-mounted,None,177,Gold,4.1,11468
PH-321145,Google,Pixel 8,2023,524,43492,8,512,Google Tensor G3,Google Tensor G3,Mali-G715 MC7,4362,80,Yes,6.6,1080x2520,120,Super AMOLED,64,8,2,8K@24fps,Android,15,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.1,Wi-Fi 5,Under-display,IP54,207,Red,4.1,26566
PH-426732,Google,Pixel 8,2025,555,46065,8,512,Google Tensor G3,Google Tensor G3,Mali-G715 MC7,4576,80,Yes,6.3,1440x3200,90,Super AMOLED,12,20,2,8K@24fps,Android,14,Dual SIM (Nano-SIM/eSIM),Yes,No,5.1,Wi-Fi 6,Rear-mounted,IP67,181,Graphite,4.5,20065
PH-175886,Google,Pixel 8a,2025,532,44156,12,256,Google Tensor G3,Google Tensor G3,Mali-G710 MC10,4774,45,No,6.3,1080x2520,120,Super AMOLED,12,8,2,8K@30fps,Android,13,Dual SIM (Nano-SIM),Yes,No,5.3,Wi-Fi 5,Side-mounted,IP68,205,Midnight,4.0,40149
PH-792188,Google,Pixel 7a,2025,354,29382,12,512,Google Tensor G4,Google Tensor G4,Mali-G710 MC10,4777,45,No,6.8,1080x2400,120,AMOLED,12,20,2,4K@120fps,Android,13,Dual SIM (Nano-SIM),Yes,No,5.1,Wi-Fi 6,Under-display,IP67,191,Midnight,4.2,48672
PH-366594,Google,Pixel Fold,2023,307,25481,6,512,Google Tensor G4,Google Tensor G4,Mali-G710 MC10,4950,45,No,6.6,1080x2520,120,AMOLED,108,16,2,8K@30fps,Android,13,Dual SIM,Yes,No,5.3,Wi-Fi 5,Rear-mounted,IP68,180,Titanium,4.4,49840
PH-432177,Google,Pixel 8a,2025,588,48804,6,128,Google Tensor G3,Google Tensor G3,Mali-G715 MC7,5131,80,No,6.3,1440x3200,90,Super AMOLED,50,12,2,8K@24fps,Android,15,Dual SIM,Yes,No,5.0,Wi-Fi 6,None,None,176,Purple,4.3,10905
PH-450396,Google,Pixel 9,2023,416,34528,8,512,Google Tensor G3,Google Tensor G3,Mali-G710 MC10,4278,67,No,6.7,1440x3200,90,OLED,64,12,2,8K@30fps,Android,14,Dual SIM (Nano-SIM),Yes,Yes,5.0,Wi-Fi 6,None,IP68,180,Graphite,4.0,16845
PH-320711,Google,Pixel 8 Pro,2025,587,48721,8,128,Google Tensor G4,Google Tensor G4,Mali-G715 MC7,4729,80,No,6.6,1440x3200,90,AMOLED,12,16,2,4K@60fps,Android,13,Dual SIM (Nano-SIM),Yes,No,5.4,Wi-Fi 7,Side-mounted,IP67,198,Titanium,4.2,1827
PH-976890,Google,Pixel Fold,2025,538,44654,6,128,Google Tensor G3,Google Tensor G3,Mali-G710 MC10,4999,45,Yes,6.3,1080x2520,90,AMOLED,50,8,2,8K@30fps,Android,14,Dual SIM (Nano-SIM),Yes,Yes,5.3,Wi-Fi 6E,None,IP67,183,Gray,4.2,31910
PH-890953,Google,Pixel 8a,2024,493,40919,8,512,Google Tensor G3,Google Tensor G3,Mali-G715 MC7,4829,67,No,6.9,1440x3200,120,AMOLED,12,8,2,8K@30fps,Android,15,Single SIM,Yes,No,5.4,Wi-Fi 6,Rear-mounted,IP54,190,Gold,4.2,44468
PH-714077,Google,Pixel 8a,2023,597,49551,8,128,Google Tensor G3,Google Tensor G3,Mali-G710 MC10,4505,67,No,6.3,1440x3200,90,OLED,50,8,2,4K@60fps,Android,13,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.3,Wi-Fi 5,None,IP67,203,Blue,4.5,17155
PH-974750,Google,Pixel 8,2023,424,35192,6,256,Google Tensor G4,Google Tensor G4,Mali-G715 MC7,4998,67,No,6.8,1440x3200,90,Super AMOLED,64,8,4,4K@120fps,Android,13,Dual SIM (Nano-SIM/eSIM),Yes,No,5.1,Wi-Fi 6E,Side-mounted,IP52,165,White,4.1,16653
